text,label
"자주써드림 ｡ 🎀 #@기타# 🎀 ｡
ㅋㅋㅋ\
^~^
볼대마다 웃기네저건 진짜 내스타일임
핑크? ㅇㅋㅇㅋ
ㅋㅋㅋㅋㅋㅋ ^^ 오늘몸컨디션이좋네 사진찍어봉까
업뎃각? 야나어제찍은거올려도되겟징 오늘 애초에 사진 찍지도않음ㅎ
올려도돼 그거괜찮음 답정너따라하네",일반 대화
"#@시스템#사진# 사진찍는거 귀찮아하는 강아지
ㅋㅋ자는데 건드리니 귀찮나보다
그런가봐 그만 괴롭혀야겠다
자기야 나
으응 왜요?
조금만 놀다가 자야겠어
나도 그래야겠다
내일 아침일찍 일어나야된다고 엄마가 한소리하고 가시네
응 얼른 자요
자기도 일찍 자요",일반 대화
"어디서 먹게?
몰러
엄마 오늘 집에서 쉴듯 집왔다가 어디갈거임?
ㅇㅇㅇ
아니 어디를 가는 지 물어본거
몰라 안정했음
집 와서 바로 나감?
ㅇㅇㅇ아마도
나갔다가 집에 언제 들어올 예정?
늦게
오키 얼마나 남았삼? 엄마 밥 할건가본디 화났음?? 안 나가서 화남...?
ㄴㄴ 밥 둘이 먹어 그럼 되잖아
오키..
오늘 토익 본다고 니가 말했음 엄마한테?
ㅇㅇ 왜??",일반 대화
"예전에 병아리가 죽어서 무덤을 만들어 줬었는데 큰매가 부셔서 버림
그런 기억은 왜 떠올리노? 맞아. 내가 학교 아직 학교에 있을 때 그런 일 있어서 언니가 속상하게 혼자  앉아 있었던거 기억난다
맞아.
큰매가 그런 의미 두는 걸 싫어했지
그래도 어릴 때 상처받았지...
그랬구나. 그런 쓸데 없는 거 생각하지 마라.",일반 대화
"근데 얘 한성깔해 한 성깔
왜??
맘대로 안되니깐 울다가 갑자기 지 다리를 확 물어 간지러웠나
ㅋㅋㅋㅋㅋ 그럴수도",일반 대화
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
응 너가해~ ㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기겟닼ㅋㅋㅋㅋ 너도 나한테 먼저 말걸엇자나 또할수잇지그면!!
음 궁금하네 아니
파이팅!!!!!
야 장난하냐 한국인이 얼마나 없으면 내가 그랬겠
#@이모티콘# 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 니가 맨날 뒤에서 폰하고 잇어서 양아친줄 무서워뜸
껄껄껄 #@이름#은 누구여?
아 우리과 선배님",일반 대화
"오오오옷?! 주말 은근 크지~~~~~ 죠은 생각이에여 멀더
웅웅 이제 헬스 조지구 102기다려~ 복터에서 고속타서 서대구에서 내릴라궁 기차는 마땅한 시간이없어서 급속으로 어깨조져따
우앙 대구가서 그럼 모햇?!
딱히 약속은없어용 ㅎㅎ그냥 엄빠랑있게!! 내일은 애들보고 술한잔하자 해볼까두~ #@이모티콘# #@시스템#검색# 이번에나온거좋네!
온 나 어제 샤워하면서 듣느라 히히 기억안난돠 또들어야징
웅웅먼가 가볍게듣기조타",일반 대화
"어제 일찍자서 오늘 일찍 일어날줄 알았더니 똑같이 늦게 일어났어ㅠ 스벅 쿠폰 낼까진거 빨리 써야하는데ㅠㅜ
ㅋㅋㅋㅋㅋㅋ유노젼!!!!!!! #@시스템#사진# 헙 얌
응???
니친구중에 누가 커뮤하나봐~! 널 사찰했어 #@시스템#삭제#
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐 삭제했어ㅠ #@시스템#사진# 늦은 와중에 스벅 들렸다 ㅎ
헐 난데?
하루하루 엑스쳐놓는거 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
왜 밥 안올려 ㅠㅠ 이제 밥 먹으러갑니당
전 삼성이라 촬영 안됮니다 ㅠ
전 같이먹었어요 부서사람들 ㅜ",일반 대화
"몰라 엔드라이브에 있엇음
얼굴도 #@기타#이쁘데나옴
땡큐..!!!!
엉
너뿐야!
너 까불은? 까불닭~~
인스타업뎃 고고
올림 좋아요 댓글 박아라 까불 아쥑~
ㅋㅋ 팔로워 5명이면서
ㅋㅋ
ㅋㅋ
구니깡
5명은 팔로워도 아니냐?! 무시하지마 내 소중한 친구돌이야
소중이들",일반 대화
"#@시스템#사진#
우리 #@이름# 작가님 창작 활동 열심히 히시네요
대박미틴#@이름# ㅠ
#@이름#이 밥 먹었니? 오늘 춥대 옷 잘 입고
#@이름#아 "" 각, 선. 이 멋있구나 ! 뭘 나타낼려구???? 이미지가 깨끗하고 선명해..
네 엄마 ㅠㅠㅋㅋㅋㅋㅋ  #@이름# 저점 멋있어
#@이름#이 크리틱으로 신명나게 까인날 아 너무피곤하다!!!!! 자고싶은데 내일 발표해야한다 #@이름#얼마나힘들까
너무 무리하지 말거라 #@이름# 건강이 최고!",일반 대화
"참고잇는데 심지어 내가내기도하잖아 너일하는데도 근데 퇴사까지한데 진짜 엄청 무거워
퇴사안해..
난너믿고
해도 환승이직 하려고햇어
퇴사햇는데 솔직히 너내는것도 못보겟고 그렇긴한제
나도 내 나름 짜여진 계획이 있어 괜히 너한테 투정부린거야",일반 대화
"#@이름#형결혼식가야겠숭 너무심심숟 주말나들이다아아앙 집콕했도니 미칠곳같수
나대지말고 집콕하수 #@이름#이 안 놀아준당 온지 별로 안 됐으니 나대지 말고 계슈
안놀아줘도 된당 결혼식가야될것같슈 3만원다시주슈! 이미 아빠가 가라고했당! 한의원도가야된다눙 눈치주는고아니돵 조용히놀다가게땅
에혀 조뇸
대전refreshing이 필요하당
그럼 딱 결혼식 보고 한의원 갔다가 집 가슈
힠
3만원은 안 돌려준다
홀렝!
보증금이당
3주년선물로 뺏는게냥
조용히 돌아가면 돌려주게따",일반 대화
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게모람
부정하지않는군 장난아닌가부네 초잘생겼어?????? 너 차 안받을거야???? 흠 아직 이백일밖에안된게 차는 천일이넘어야하는데 안타깝다
ㅋㅋㄴㅋㅋㄴㅋㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니예여
잼게놀으렴ㅜㅜ
ㅋㅋㅋ재미업ㄱ어.. 나.진짜.집가구싶당.ㅜㅜㅠ 하....빤낭 통금시간리 됫르면
어. .?? 초마음에들어서집중한줄알았는데
ㅋㅋㅋㅋ초면ㅇ0 행드폰.붙잡고ㅠ잇을순 없장ㅅ아여ㅋㅋㅋ
꼭 통금맞춰가야되남?????????????????????? 답답한#@이름#님 ㅎㅎㅎ",일반 대화
"아 오늘 하는ㄱ ㅓ 너무 빡쳐서 너무화가나아아아아아ㅏ아ㅏㅏㅏ 아 #@기타# 하기싫네
나더 하기실타 샤워나 할래 호로롥호로록
나는 배가고파 베이글하나는 소용이없나바
고럼고럼.. 나느 그렇게 밥을먹고도 지금 배고파서 과자를 깟어 스트레스받아서
감동란하나 먹었는데 금방다시 배고파졌어 나머지 하나도 먹어야하나...
먹엉.. 아 너무 극도의 스트레스를 받앗더니 머리가 아파온다
나더... 논문은 전혀 진도가 안나가
ㅠㅠ
머리만 아파 집에 그만 가야하나...ㅋㅋㅋㅋ",일반 대화
"하아나아암 저나하자아응 엄마엊ㅅ다아아아 아빠옶다아아ㅏ응
좀만 이따가
힝 왱 더자는거징 힝 모하는중이람
저나 못하겠다
왜
밥먹으랴..
아까뭐했어
아빠 나가기 기다리기 잉
그래서",일반 대화
"#@이모티콘#
우리 서방님 많이 피곤하구나 ㅠㅠ 에구 ㅠㅠ 조금만 힘내요 ㅠ 오늘은 집에오면 밥먹고 씻고 일찍 쉬자 ㅜ
일찍 쉬는게 아니라 일찍 자야지 #@이모티콘#
응 일찍 자요 오늘은 #@이모티콘# #@시스템#사진# 말씀을 앎과 행함이 하나되는 날 되기를... 사랑해요. 서방님~❤ #@이름#와 나를 위해 애쓰는 당신이 있어 든든하고 감사해 나도 당신에게 그런 사람될게요!!^^
아멘. 미즈메디병원이 삼성제단?
나도 잘...찾아봐야겠다 성삼의료재단인듯 삼성 노노
코로나 예방접종 예약했어 같은 날자로 두분다",일반 대화
"이 닦고
웅웅!!
전화 할겡 ㅎㅎㅎㅎㅎ 💛💛
넹넹 ㅎㅎ💛 사랑해 ㅎㅎ💛 #@이모티콘#
나두 사랑해💛💛
넹!!💛
아 진짜 똥싸개라니
ㅋㅋㅋㅋㅋㅋ
너무 수치스럽잖아?
빨리 똥사고와 ㅎㅎ
진짜 바꿈 ?????
우리 공주는 똥싸갸 개 이렇게 바꿀라고 ㅎ헤 #@이모티콘# #@이모티콘#",일반 대화
"#@이름#는 정말...흘러가는대로 사는 사람같아
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
큰고민없고 꿈은 있어 또ㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋ다행이야 꿈은 잇어서..
남자는 미래설계가 되어 있어야해 그점에서 #@이름#를 높게 산다
거럼 돈이잇어야지",일반 대화
"훌찌럭
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 만 나 이 가 자 고 #@이름# 나 그 카이쓰 좋아하는 동기가 새해복많이 받으라는데 찔려서 뒤질거같음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 올해 되자마자 13분 지낫는데 당혹스러워하는 편
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐 사귀는것도 아닌데
맞제 선후배사이에 좀 안을수도잇엇지 휴
그리고 카이쓰가 본인을 선택 안한건데 어쩌겟슈
헉 #@기타# 쎄ㅜ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좀 쎗나",일반 대화
"아니근데 주말에 그렇게 일하는데 언제 만나? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 빨리 그만둬버려
그래서 일도 곧 그만두려는거야
주말에 데이트해야지 언제해
얘가 이번주는 가게끝나는 4시에 맞춰서 데리러온다고하긴했는데 그것도 미안해서
헉 ㅋㅋㅋㅋ 그러케까지
그니까 왜 이런애가 그렇게까지하냐고",일반 대화
"경찰 부르면 안되나 ㅜ 확 견인 시켜버리지
ㅋㅋㅋ 아저씨 화내내ㅋㅋㅋ 미안하다
ㅠㅠㅠㅜ 사과 해야지 모.. 초보라 지성..
웅ㅋㅋㅋㅋ 성질 있으시네ㅋㅋㅋㅋ 초보라 죄송합니다 그렜어
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘했어 ㅠㅠ 어쩔수 없어요 ㅠㅜ
웅 ㅡㅜ ㅋㅋㅋㅋ 거기 바로 앞에 사는 할배여쪄
아 할배라... 승질머리 더 더럽...
웅ㅋㅋㅋ 도착했다 그걸 왜 못빼냐곸ㅋㅋㅋㅋ 막 뭐리했쨔 그래도 빼줫으니까..ㅋㅋㅋ 렌터카가 나쁜놈이지 뭐 난 심장약해서 그거 못빼겠더리ㅋㅋㅋ",일반 대화
"살만해?
아직 ..
잠은 잤어?
아니.. 넘 아파서.. ㅜㅜ 자다말다..
에휴...오늘은 나아진다매?
ㅇㅇ 점점 좋아지고있어 걱정말고 #@이모티콘#
엉... 기도 많이 해
ㅋ 너도 기도해줘 이눔시키는 안부도 없네
먄..나 바빠..ㅠㅠ 저녁에 얘기해..ㅠㅠ
ㅋ",일반 대화
"#@시스템#기타#
#@시스템#기타#
잘쟈 드디어 다했다 얼릉 내가 만든거 봐조
잘해써 고생했네에 잘자아
나 아직안자
#@시스템#기타#",일반 대화
"웅웅 아직도 웨이팅??
웅 어직 멀었네... 배고픈데...
그냥 퇴근해
ㅋㅋㅋ 응... 밥 먹고 잘 쉬어용
웅웅 한시간후 운동출발용
웅 잘 쉬고이ㅛ옹
웅웅웅
나누커피마시러 왔어용 #@시스템#사진#
오 개다!
이제 집에 옴 ㅠ 씻고 올게유
나도끝 잘자용",일반 대화
"굿
ㅋㅋㅋㅋㅋ내년에도 이러면 노답인디 ㅋㅋㅋㅋㅋ
비나이다 비나이다 한번에 되게 하소서!
ㅋㅋㅋㅋ별 기대 엄슴
ㅋㅋㅋㅋㅋㅋ기대 안할때 원래 복이 오는법!
오 그것도 그러넼ㅋㅋㅋㅋ 기분은 조타
다행다행~ㅋㅋㅋㅋ",일반 대화
"#@이모티콘# #@이모티콘# 아까 자기모습
인정💕 졸렸어 ㅋㅋ💕
키킼쿄쿜
그래서 이제 자야겎쥬💕
웅웅 언능 자유 벌써 12시구만 !?
내일을 위해서 💕 그렇쥬💕오늘 내가
앙앙 난 후딱 마무리 좀 해봐야겟당",일반 대화
"요즘 감정이  억제가안되..
제가 오라방을 그지처럼 만드는지 정말 모랐네요
마음을 그지같이 만든다고..
오라방이 보기에 제가 너무 그지같죠? 제가 뭐 쓸수 있는 돈이 있어야 오라방을 여유롭게 만들어주죠ㅗ
그런뜻이 아니자나
오라방을 그지같이 만들어서 저랑 말하기도 싫다면서요 저는요 제 마음은요.
미안해 감정을 억누르지못해..
오라방은 꼭 그렇게 말해야만 속 시원해요?
나 지금은.. 근데 자기 말투아러? 내가 계속 돈구걸한다는식으로 얘기하는거?
구걸하는 걸로 안 들려요 \ 오라방이 욕하고, 화내고, 거기가 조건이 달리죠. 그래서 협박으로 들린다고 제가 분명 말씀을 드렸잖아요.
상대방입장에선 다른거에요 그니깐 서로 듣는게 그건아닌데 오해하게된다구요",일반 대화
"올해는 과소비 하지 말고 있는 것들도 베풀라는 거네 버리고
필요없는 거 다 버리래
못  버려요... 다 필요하고 나중에 쓰려고 한 건데
맞아..",일반 대화
"아 개욱기다
나랑 나머지 한 남성분은 그냥 그렇게 에에...
안녕히계세요..?
응 #@이름# : 전 얘네집갈건데요ㅎㅎ 가자! 구사단 사장님이 우산도 빌려주심 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나랑 바다에 갈래?
우왕 너무좋아ㅠㅠ 흑 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 개욱김
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃겼어 딱봐도 둘둘 쓰고가고 싶어서 우산 두개 사온게 보이는데사장님이 우산 앖으면 우산 이거 가져가세요! 해서",일반 대화
"어느시장? 저런걸 모하러 시장서사 온라인이 항상 싸
엄마가 사주고 싶대서
아
토끼가지고 말 걸고
의정부서 삿나보지?
이불 덮어주고 하닊
아 또끼한테 이제 말건데??
ㅇㅇ 잘자 그러고
우왕 엄마 입헐어서 문화의원 간대 아빠가 일찍 왓나바
오늘은 온갖 사진을 다 가지고 와서는 베개 눕히고 이불 덮어주고는 잘자라고 하고 그런듯",일반 대화
"그럼 나 아바 신발안사주고 뻐기다가 어버이날 사줘야지 ㅋㅋ 케케케ㅔ
그래그래 ㅋㅋㅋㅋ
겸사겸사^^선물주기^^ 웅 10보탤게 그럼 20보내 담달에 딜?
알써",일반 대화
"빙수먹으러가고있어요ㅋ
ㅋㅋㅋ 늦게자겠군요 문닫았당~슝 서울로~~
우왕~~ 어여와요~~♥
(#@이모티콘#)앙~  뱅기모드~ 맛나게먹어요~
#@이름# 보겠대요ㅋㅋ #@이름#는 자요~~
ㅋㅋ #@이름# #@이름#.  말이 하루하루 늘어가네요. 랜딩했어요 아직 활주로. 꽤 크게 활주로에 쿵 했음.  아고허리야..
윽.  소리내요.  잠원동까지데려달라그래요
이거 기어가서 안됨 ㅋ
집에까지 한참가겠네 어여와요",일반 대화
"#@시스템#사진#
언제사진찍고놀았지??
가면서찍엇징 밥먹으러 갈때
헐~ㅋㅋ 예뿌넹
응 이때핑크입술이었지 빨강아니고~",일반 대화
"난내일 #@이름#만날옷이나챙겨야징
낼 보는구낭 ㅎㅎ 나도 보면 좋을텐데 어디서 만나기로 햇엉?
시내ㅎ #@이름#보면진짜 부러워질거같아ㅜ
나도 궁금하다 ㅋㅋㅋ 식단관리 잘했으니까 후기를 말해줘 ㅋㅋㅋ 허릿살은 정말 많이 줄어들엇을듯
웅ㅎ
고랭 ㅎ 굿나잇 ~
오늘일찍자네?ㅎ잘장!",일반 대화
"나도 집에서 과제를 이제 시작해본답... 머리가 아프므로 오늘은 후딱하고 좀 일찍누워서 빈둥거려야겠오
#@이름#ㅠㅠ 머리많이아파?
낮잠을 못자서 그런지 뒷골이 좀 땡겨 ㅜㅜ 왜 졸린데 잠 억지로 참고나면 머리아픈거 있잖아
아 맞아 ㅠㅠ 그런거있지..
응 그 머리아픔이 오늘 계속 지속된당.. 깜모야
ㅠㅠㅠ한근... 좀 쉬어야겠어 나는 이제 집간당 드디어...하나를 끝냈어...
뜨든 드디오",일반 대화
"브랜드 바꿔도 되나?
엥? 바꿔야해?
아니아니
나는 어차피 바꿀까지만
바꿔도 되는지
ㅋㅋㅋ
바꿔도 됨??
아 안되는건가?
안되나 ㅠ
설마
좀따가 여쭤보자",일반 대화
"헤헷
전 7번방의선물 그거 보고 진짜 대성통곡했어요
그것도안울었엏ㅎㅎㅇ
와 문과인데
감정이없다내가
이과급이다
ㅋㅋㄱㅋㅋㅋㄱㅋㅋㄱㅋ
감정이 메말랐어 사막이다
영화는 안울어 밍!
에
#@이모티콘#
ㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋ 저 약간 우울하니까 뭐하지",일반 대화
"깔끔하지 진매 저 너구리 좋아해요
아 너구리 차애
근데 라면 다 좋은데 안성탕면은 용서하기 싫어
음 나 그거 안 먹어 잘
나도.
살면서 두 번 먹었나..?
나도. 오빠가 사놔서 한 번 먹음
님 컵라면 최애는?
열라면이죠 님은요?",일반 대화
"울 사촌오빠 영화관서일하는데 오늘 놀러왔거든
웅
오빠 가고 할머니 오빠있던 온갖데에다가 알콜어쩌고 뿌리는중 와저러노 와저러노 ㅜ
ㅋㅋㅋㅋㅋㅋ 아웃기다 ㅋㅋㅋㅋ
나 근데 잡플레닛 보는데 ㅋㅋㅋㅋ 진짜 사람의 욕심은 끝이 없구나^^
왜 ㅋㅋㅋㅋㅋ
잡플레닛 평 좋은 회사
평가 어떰
이세상에있어?",일반 대화
"#@시스템#동영상# 너도 이거 보고 자면 쿤이 꿈 꿀수있어
야 이런 영상은 범죄어니냐 진짜 상남자네,,, 오빠네,,, 오빠네 (????)
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 저 고양이 루이냐..? 어떻게 쿤이 뽀뽀를 손으로 막을수가 있지 저 복 받을거 다받은 고양이 같으니라고 나 저 씩 웃는 모습때문에..충격먹어서 한참 보다가 잠들엇는데 꿈에 나왓음
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠ 쿤오빠 진짜 언뜻 동글동글해서 그렇지 찐 냉미남 아니냐고,,, ㄹㅇ 무대에선 난 쿤쓰 넘 좋아 누가 우리 용복이도 저런거 좀 알려줘라...
마음이 너무 뜨셔서 그렇지
맨날 지 사진은 인스타에 올림 #@기타#
냉미남 맞음",일반 대화
"군생활 하면서 용사라는 말을 꺼낼 일은 없음
그 가서 여기에서 가장 강한새끼가 누구냐 하고 더블백 탁 던져놓고 나다 이러고 나오는 병장있으면 바로 알지? 그림 바로 그려가지고 커미션값 받아내면댐 나 뭐라는거니 좀 잘께 안녕
ㅂㅂ
ㅇㅂㅇ
공부한다고 2시간잤더니
뭐야 갑분잠이냐?
헛소리를 쳐하네 미친 #@이름#새끼
ㅇㅈ
망할 드립을 친 자는
ㄹㅇ 미친듯",일반 대화
"야 맞다 너네 제주도 올때 베개 챙겨온나 두명 ㅎ
니 배 베면 되겠는데
내껀빼라 집주인꺼 좀 ㅜ
아니 닌 베게 베라 난 니 배 베면 됨 ㅎㅎ
죽고싶나ㅜㅠ 살뺄꺼다",일반 대화
"데려다 주는게 참 험난했어 ,,, 이제 술 많이 마시면 혼난다 너
미안해...
근데 엄청 귀여웠어 ,,
나는...이제 술을 줄이겠어
ㅋㅋㅋㅌㅋㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 나두 취해가지구 갈때 택시타구 ㅋㅋㅋㅋㅋㅋㅋ
미안해.... 고마워.......
미안하다는 말 금지 내가 데려다주고 싶어서 데려다 준거야 ㅋㅋㅋㅋㅋㅋ귀여어 ,,
고마워 ......
아 근데 웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어제 나 너 데려다 주고 #@이름#이랑 애들 다 만났움
에? 어디서???
범계 #@소속# 앞에서 ! 근데 기억이 잘 안나 ㅎㅎ;;
ㅋㅋㅋㅋ헤헿.. 그렇군!!",일반 대화
"누나 운돝 하고오께!!!
옹옹 운동하고 와유! 그러면 지금은 다시 동네 도착한거구나?
윤동 끄읔 넘모 힘드러
잘 하고 와쏭? 이제 집 가는겨?? 전화 가능하믄 잠깐 전화하자! 나도 센터 갔다가 이제 사무실로 돌아와서!!
누나 #@이름#이 데려다주고와써!!",일반 대화
"ㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋㅎㅋ개 칼답이네 깜짝아
ㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋ
모하구있오
쿠ㅜㅜㅜㅜ 생일인데 알바갈 준비한다
미쳤다 ㅠㅠㅠㅠ #@이모티콘# #@이모티콘# 화애팅 ㅠㅠㅠ♡
#@시스템#사진#
ㅜㅜㅜㅜㅜㅜㅜㅜ귀여미 울고있영
귀여밐ㅎㅋㅎㅋㅎㅋㅎㅋㅋ
쌩얼이야?
웅
아항",일반 대화
"ㅋㅋㅋㅋㅋㅋㅋ 오전 순삭 내오전 내놔!!
그렇게 화수목이가길 ㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋ 금요일도 가버려!
ㅋㅋㅋㅋㅋ 어머 금요일은 안껴줬구나 내가
그래 바버야 그래도 금요일은 즐겁찌
ㅋㅋㅋㅋㅋㅋ 흉 이제 나도 금요일이 즐거운시간이 오게띠
나랑맨날 불금해야데!!!! 쀼 오늘 왤케바쁘지 왜다들 나만 부려먹지!!!!!! 하하하ㅏ
ㅋㅋㅋ 오늘 바람 짱죠음 저녁에",일반 대화
"언니 그남자 아니에요 말잘하는 남자는 아니야 그렇다고 말못하는 남자도
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
또 행동도 말도 못하는 놈도 아니야
적당히 잘해야함?
암튼 아니얔...!
뭐야 없어 아무도 없자나요
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ믿을놈 없엉 스스로를 믿어요",일반 대화
"그럼 여보 한숨자영 자고 인나서 연락행 나집이얌 ㅎㅎㅎ
흑 ㅠ
여부 자떠? 나 샤워했엉 ㅎㅎ 여보 일어나서 잠깨면 전화해에 ㅎㅎ
여보오 나 일어났는데 잉? 집에 다있네? 여보오 나 아빠랑 밥먹으러나왔어영 ㅠ 미아내에
아그래요? 알겠엉 그럼 전화좀 해주지 그것도모르고 기다리면서 한숨 자고있었네
나도 자다가 나온거에요 집에다있는거 확인하고 또 자다가 일어나서 바로 나온거에요 ㅠ
네넹 이해할게요",일반 대화
"ㅋㅋㅋㅋ케아아 힛ㅎ 나두 #@이름#아 ㅎ헤 #@이모티콘#
헿 너무 신나 아 개쥬앙 ~~~ 너무 신나 ~~~
힛ㅎ 나두 ㅎ #@이름#앜ㅋ 냐자리가
생리
내자리가
#@기타# ㅜ 웅웅
웅웅 ㅠㅠㅔ아아 ㅜㅜ 힘내유 ㅠㅠ 낰ㅋㅋ",일반 대화
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ와 사야되나 개맛업을거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋ 아뇨 저도 안샀움 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 걍 신기했음요 ㅋㅋㅋ
아아 ㅋㅋㅋㅋㅋ난또 ㅋㅋㅋㅋㅋ 추천 음식 이런걸까바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋ 노노 사실 걍 아는척데스 ^^** 하 밤에 잠안올거같은데 이제 자려고 노력해야겠어여...ㅜ.ㅜ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정말 자판기 하나도 허투루 보내지 않는 선배란여자... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 네 슨배 어여자요 내일부터....☆ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋ 크으 네네 안전히 와요 ~~~ 케케
넹넹 ㅋㅋㅋㅋㅋㅋㅋㅋ 선배도 굿나잇",일반 대화
"#@이모티콘# 여보오 속은 좀 어때?
도착해서 일하고있엉ㅜ
어이구ㅠㅠ 나 부대찌개먹으러와당
나는 짬뽕먹으러왔엉!!
역시!!!!
아 몸이 말을 안들어ㅜ
에구.... 그정도로 안좋아요?!
몰라앙ㅜ
흐아앙 ㅠㅠㅠㅠ 여부 ㅠㅠ 컨디션 안좋아서 어떡하징
#@이름#이가 토닥토닥해줘
흐앙 ㅠㅠ #@이모티콘# #@이모티콘# 아프지망!
#@이모티콘#",일반 대화
"눈을 감고잇는 대화
동그랗게 모여앉는걸 좋아하는거야 아낰ㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 그 때ㅠ정말 근데
내가 열라 쳣는데 끝까지 눈 안뜨고
체력의ㅜ한계였어.. 정말 감당 못하는 #@이름#의ㅜ텐션
근데 아냐 내가 고맙지 뭐 어떻게든 대답해보겟다고
나도 놀고 싶고 얘기 넘 재밌었은데
그치
몸이 안 따라줬다ㅜ야 ㅠㅠㅠㅠ",일반 대화
"이런스탈임;;;;; 내가 못먹을만큼요리실력이믄 어찔라그랬냐 그럼 사먹어야지뭥 세상 평화
허헣
싸움이안되는 스탈임.. #@이모티콘# #@이모티콘#
섞이겟죠ㅋㅋ
후읍 ㅋㅋㅋ 이런유순함이 나랑 맞았는데
사무실 숨막ㅜ
왜? 고요?
ㅋㅋㅋㅋ원래 장점이 결혼하면 단점이된대요ㅋ 대구사장이랑 손님들왓는데 유산화라고... 다단계식으로 약팔고있거든요
ㅋㅋㅋ 뭐임? ㅎ",일반 대화
"ㅗ ㅗㅗ
엥?? 진짜??
아니아니아니 가짜ㅜㅜ 미안해..
근데여보 나 끙아중인데 요즘 속이 너무안좋아아
왜 누가 그랰ㅅ어 콱씨 오빠 밥 제때 잘 챙겨먹으면 안돼..? 맨날 소화 안되는 것만 먹고 또 빨리 먹고 늦게먹고 아니 막 밤늦게 먹고 그러니까 그러치
알게떠... 하루 두끼씩 먹을까 그러면??",일반 대화
"ㅇㅇ ㄹㅇ
4일전인데? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 ㅠㅠㅠㅠㅠ 웃겨ㅠㅠㅠㅠㅠㅠ
ㅋㅋㅋㅋㅋㅋ쿠ㅠㅠ 아니라고ㅠㅠㅠ #@이름# 세시 메가 고고고
#@이름# 나 엄마랑 갤러리아 가가꼬 오늘 초큼 늦을고같은데 먼저 하고있을래? 아님 집공하다 나 갈때 갈래?
룰류 빤니왕 #@시스템#사진#
솔직히 김현우 내 이상형 ㅠ음주만 안했어도
ㅋㅋ",일반 대화
