idx,class,conversation
850,1,"너 왜 그렇게 생겼냐? 몸에서 시궁창 냄새는 왜 나는거야?
왜 갑자기 시비야?
아니 거울을 봐. 시비 안 걸게 생겼냐고
아니. 진짜 너는 무슨 유전자를 물려받은 거냐?
 유전자 복제하다가 절반 잘린거 아님?
그만해라 진짜.
아니 이 씨발 정우야 목소리 내지마 좆같으니까.
그마놰롸 쥔쫘. 
하 경찰에 신고한다?
궝촤뢔 딘거안돠?"
855,1,"안녕하세요 지금 먹방 촬영중인데 촬영가능할까요?
안돼요
한번만 안될까요?
안돼요 나가세요
홍보효과도 좋아요
글쎄 안한다니까요
존나 튕기네
지금 뭐하세요
안좋게 소문내고 다닐께요
무슨말씀이세요 경찰부릅니다"
860,1,"나 우울해 .
약 잘 챙겨먹고있어? 오늘 왜
그냥 다 힘드네 죽고싶다.
하 . 죽고싶다는 말 좀 그만할래 ? 
어.?
만날 때마다 우울하다 죽고싶다 내가 니 감정쓰레기통이야 ? 그만좀해라
무슨말을그렇게해.
너 얘기 듣는 것도 이제 지쳐 너같으면 매일 힘든얘기만 들으면 좋겠니?
이제 그만 좀 해 우울증은 너가 약해빠져서 그런거야 정신 좀 차려
아 .미안해
지친다 진짜. 너가 이렇게 멍청하니까 우울증이 오는거야"
864,1,"야 ! 너 이거 뭐야
뭐가?
내 사진 도용해서 왜 나인척하고 다녀
아 그냥 재미로 한건데?
재미? 너는 재미로 사진 도용하고 남자 꼬시니?
왜 재밌잖아 내가 너 대신 남자 꼬셔주고 얼마나 좋아 
기분 나빠 당장 지워.
싫은데? 이런 친구가 어딨니 대신 남자 구해줘 인기 얻어줘
나 그런거 필요없으니까 지워
싫기는 너 이쁘다해주면 좋아하잖아 그래서 더 많이 듣게 해주는건데"
872,1,"너가 쓴글 다 구라아님?
진짠데.
증명해봐. 어떻게 믿냐?
인터넷이라 신상털려서 안돼.
인터넷이라고 그렇게 구라치고 다니면서 팔로우 늘리니까 좋냐?
믿기 싫으면 믿지마.
니 실체를 사람들이 다 알아야하는데.
그만 대화걸었으면 좋겠다.
너 현생이 시궁창이라 여기서 발연기하네.
그만하라고"
874,1,"아니 머리가 왜 이래?
고객님 제가 그래서 고객님은 곱슬이라 이머리 하면 더 풍성해진다고 말씀드렸어요
아니 그래도 그렇지 이게 사람이야? 푸들이지.
.분명 괜찮으시다고 하셨잖아요
아니 괜찮은것도 정도가 있지 이거 나 이대로 못나가
세시간이나 걸렸어요
필요없어 다시 피든가 아니면 고소당할준비해
네? 제가 고소를 당해요?
어 사람 머리가지고 아주 장난질을 했다고 내가 너 고소할거야
아. 그냥 다시 풀어드릴게요 앉으세요 네시간걸려요
얼마가 되든 원상복귀해놔"
876,1,"안녕하세요 복자식당입니다.
 야 장난하냐?
네?
아니 배달시킨지 40분이 지나도록 안와
죄송합니다 고객님. 혹시 주소가 어떻게 되시나요?
인천시 부평구요.
지금 출발했는데 아직 도착을 안한 것 같습니다.
지금 장난해? 나랑 머하자는거야
죄송합니다 고객님. 최대한 빨리 가도록 노력하겠습니다.
너네는 내가 다 말하고 다닐거야 알겠어?
죄송합니다. 고객님"
877,1,"쟤 또 자랑한다.
 자랑 아니야. 난 너희에게 도움이 되는 정보를 주고 싶었던 것 뿐이라고.
 풋. 적당히 해. 수준 떨어져.
 진심이야. 믿어줘.
 내가 너를? 내가 왜?
 그럼 그냥 지나가 주면 좋겠어.
 얘들아 쟤가 나한테 시비 턴다
 미안.
 사과 제대로 안 해?
 정말 미안합니다."
878,1,"여기 왜이래
왜 그러십니까 손님
서비스가 엉망이야
진정하시고 앉으세요
나 가만안둬
제발 진정하세요
나보고 비웃었지
절대 아닙니다 손님
여기 직원이 왜 이렇게 재수가 없어 기분 잡치네
제발 화좀 푸시고 그런 거 아니예요 손님"
893,1,"철수 씨는 그 학교 나와서 그 연봉 받고 살만해요?
그게 무슨 말씀이시죠?
아니 그렇잖아요. 학교도 좋지 않고 연봉 수준도 낮은데 살기 힘들지 않나 해서.
그건 제가 알아서 할 일이죠.
저는 그냥 걱정돼서. 앞으로 상황이 나아질 것 같지도 않은데.
할 말이 없네요.
그렇죠 미래가 없으니 할 말도 없으시겠죠.
저는 그래도 열심히 살고 있어요.
열심히 살면 뭐해요. 나아지는 게 없을 텐데. 다시 태어나도 불가능할 것 같고.
그만 얘기하고 싶네요."
898,1,"저기요 코로나 검사 받으시는 분들 줄 똑바로 서세요
아나 젊은 것이 말을 싸가지 없게 하네
거기 새치기 하지 말고 붙어있지 마세요 가서 줄 제대로 서세요
야 아직 머리에 피도 안 마른 것이 말투 안고쳐
네? 저기 아저씨도 검사 받고 싶으시면 가서 줄 제대로 서세요
야 너 어른 한테 그 따위로 하라고 부모한테 그렇게 가르침 받았어?
아니 줄을 제대로 서야 서로서로 확진 안되죠 그런건 당연히 알고 계셔야 해요
아니 난 니가 어른들한테 말투 그 따위로 하는게 맘에 안들어서 그런거야 눈치가 그렇게 없냐?
네? 아 진짜 알겠어요 미안해요 됐죠 저 일해야 하니까 방해 하지 마세요
시끄러 너 이 시키 코로나 보다 예절을 먼저 가르쳐야 겠다.
이봐요 때리지 마세요 일 방해 하지 마세요
시끄러 임마"
901,1,"너 틱이라며? 그거 너 일부러 관심받으려고 하는 관종짓아니야?
아니야.그런 거. 
왜? 맨날 고개 갸우뚱 거리는 거 그거 그냥 관종 짓이잖아
난 관심받고 싶지 않아.
말은 그렇게 해놓고 맨날 귀여운 척 갸우뚱 갸우뚱 거리는 거잖어. 역겨워.
아니라니깐!
지금은 또 안 하잖아 이거 봐. 웃겨 정말. 틱장애 핑계로 관심받으니까 좋아?
내가 일부러 하는 게 아니라니까.
거짓말 좀 치지마. 어휴 이래서 장애있는 애들은 다 관종같아.
너랑 더 이상 얘기하고 싶지않아.
나도 너랑 더 이상 할 얘기 없거든? 역겨운 관종아."
902,1,"야 너 옷 뭐냐. 원피스 이쁘네.
어어 이번에 새로 샀어. 고마워.
근데 색깔이 이게 뭐야 너랑 안 어울리잖아.
그래? 나 노란색이 잘 받아서.
니가? 아닌데?
아 그래?
넌 검은색이 잘 어울리지. 검은색 회색 이런거.
아. 그래?
어울리는거 입고 다녀. 찐따면 찐따답게.
그게 무슨 말이야?
아니 꼴에 무슨 노란 원피스냐. 
뭐?
뭐? 뭐??? 웃기지도 않네. 증말. 
왜 그렇게 말을 심하게 해?
사실을 말한 것 뿐인데? 니가 입으니깐 옷만 둥둥 떠다니는 것 같다고.
알았으니깐. 말 걸지마.
왜? 왜? 왜? 사실을 말한것 뿐인데? 성격 진짜 뭣같네."
906,1,"너는 왜 맨날 이런 펑퍼짐한 옷만 입고 다녀?
응? 편하게 나오래서.편하게 입고 나온건데.
너랑 어디 다닐 때마다 쪽팔려 죽겠어.
너가 편하게 나오라며.근데 말을 그렇게 해.
야 너는 아무리 그래도 맨날 .아 뚱뚱해서 맞는 옷이 없는거야?
뭐? 갑자기 왜 뚱뚱하다는 얘기가 나와
그렇잖아 맨날 펑퍼짐하니 무슨 퍼진 임산부복 같은 옷만 입고다니고 너 지하철 타도 임산부석 앉아도 티도 안나겠다. 부럽네
너 말이 너무 지나치다고 생각안해?
내가 뭐 틀린 말 했니? 니 꼴을봐. 진짜 으 쪽팔려 정말. 다음부턴 너랑 어디 못돌아다니겠다.
신경써서 나오라고 하면 이렇게 안나왔지. 진짜 웃긴다 너.
호박에 줄 긋는다고 수박되니? 니가 신경써봤자 옷태도 안날텐데. 풉 웃긴건 너야."
910,1,"야 이걸로 찔리면 아파?
앗! 아파
오 아파아파 안 아플 줄
찌르지마
찌르쥐마
흑흑.
야 찐따 운다 
하지마.
하쥐마. 얘도 아프구나 고통을 느끼네 신기하다
저리가."
914,1,"좀전에 통화한 사람인데요!
네네. 고객님
어떻게할거예요? 알려준대로 했는데 안되기만 하고 해당이벤트 대상도 제외되버렸잖아요!!
고객님 죄송합니다 우선 제가 알려드린 방식으로 하는게 맞는데 오해가 있으신것 같아요
뭐라구요? 그럼 내가 잘못했다는거예요?
고객님 불편드려서 죄송하구요 안타깝지만 해결방법은 없을것 같아요!
미안하기만 하면 그만이예요? 내가 통화한 시간이랑 전화비는요? 피해보상 해주세요!! 그쪽이 잘못 안내해줘서 이벤트 신청을 못한거잖아요!!
이런경우에 대한 피해보상안내는 나와있는게 없습니다 고객님. 죄송하게 되었어요!
뭐라구요?? 아 됐고 더 윗사람 ! 책임자 바꿔봐요!!!
고객님 저랑 통화계속하셨으니 제가 안내하겠습니다. 진정하시구요 잠시 기다려주시겠습니까?"
915,1,"야 이따 정답 알려줘
안돼
알려달라고
안된다고
너 따 당하고 싶냐?
아니.
따 당하기 싫으면 알려줘라
응.
이따 찌르면 보이게 답안지 둬
응."
920,1,"너 이것도 못해?
아니야 할수있어 노력해볼게
못하면 말을해
나도 잘하고 싶은데 안되네
이것도 못하면서 여길 왜 온거야?
너랑 같이 하는게 좋아서
그럼 다른거 하면 되지 왜
미안해
미안하면 다냐고
아니."
927,1,"야 너 오늘 옷 머냐
내옷???? 새로샀어
야 그몸뚱이에 그게 어울리냐
내몸이어때서
짪고 굵고 어울린다 생각하냐 
그리 나쁜건 아니자나 너무 심하다
얼굴색도 이상하고 너무 구리자나
니얼굴이 더구려 이년아
머라고 정신나간년이 머라는거야
개만도 못한년아 주둥이닥쳐"
928,1,"안녕하십니까 길동쇼핑몰 김수지 상담원 입니다 무엇을 도와드릴까요?
저기요 왜 이렇게 전화를 안 받아요? 답답해서 진짜
아 고객님 불편을 드려 죄송합니다. 문의 전화가 너무 많아 상담이 지연되고 있던 점 양해 부탁드립니다.
아니 거기 앉아서 전화만 받고 하는 사람들이 뭐가 그렇게 바빠요? 그냥 띵가띵가 노시는거 아닙니까?
아닙니다. 저희 업무가 고객님들 상담 들어드리는건데 절대 놀지 않죠. 다시 한 번 불편 드린 점 너무 죄송합니다.
그니까 그 쇼핑몰에서 시킨 물건도 이따위지. 물건 컴플레인 전화 많으니까 일부러 안 받았죠? 사람들 돈 먹고 그렇게 놀고 있으면 좋아요?
이제 좀 배 부르고 등 따듯하니까 전화 몇 개만 받은거죠. 일 그렇게 처리 하려고 하지 마세요. 고객이 갑이고 너네들은 을이에요 몰라?
아이고. 고객님 전화 너무 늦게 받아서 죄송합니다. 다음부터는 시정하여 나가도록 하겠습니다.
맨날 할 줄 아는 말이 죄송해요. 그놈에 죄송해요. 그냥 이 물건 가져다 버리든 집앞에 두던 할테니까 알아서 가져가세요. 그렇게 띵가띵가 놀면 집에 가지러 올 시간은 있겠네.
아 반품을 원하시는 건가요? 고객님? 그럼 저희 택배 기사 분 보내드릴 테니까 반송하실 택배 상자에 다시 포장하여 집 앞에 놔주시면 가져가서 확인하고 환불 해드리겠습니다.
다음부터 그딴식으로 장사하실 생각 하지마세요. 남들 목소리 듣고 사는 직업이면서 어디서 여유롭게 놀려 배짱을 피워?"
929,1,"친구야 지방대 다닐만하냐?
 응. 편하고 좋아
 너네학교 애들은 공부안하고 술만 먹지?
 아냐 다들 열심히해.
 에이 지방대가 무슨! 말도 안돼
 우리학교 무시하지 마.
 무시당할 만 하지 너네 입시결과도 안좋잖아. 부실대학이고!
 그래도 좋은 학교야!
 나같으면 너네학교는 보내줘도 안가겠다. 다녀서 뭐하냐?
 그런말 하지 말라고!"
931,1,"뭐해? 그림그려?
어 내 취미야
으음 그러네 딱 그냥 즐기는 취미정도네
어??
아니 나는 니가 쉬는시간마다 고개쳐박고 뭐하나 했지
아 .그랬어?
응 근데 이렇게 열심히하는것치고 별로 잘하진 못한다 그치?
그래보여?
응 왜 기분상했어?누군가는 현실을 직시하게 따끔하게 말해줘야 그게 진정한 반친구 아니겠어?
어.응 맞아"
932,1,"저기요. 잠깐만요
매일 왜이러세요. 전 할말 없어요
그 쪽이 좋아서요
전 관심 없어요. 오지 마세요
한 번만 만나주세요.
제발 이러지 마세요. 전 남자친구 있어요
결혼한 건 아니잖아요. 딱 한번만 데이트해요
내가 왜 그쪽이랑 만나요?
그 쪽이 내 스타일이에요
난 아니거든요."
933,1,"야 왜 내 전화 한번에 안 받냐?
 어. 미안. 뭐 좀 하고 있었어.
 니 내일 학교 가기전에 우리 집 앞으로 좀 와라
 어? 왜?.
 와서 가방이랑 뭐 좀 들고 가 임마
 내가?
 그래 임마. 친구가 그것도 못 해주냐?
 어. 미안 나 힘들 것 같아.
 뭐 새끼야? 그래 학교에서 보자.
 어. 미안."
935,1,"껍데기 뿐인 정박아로 태어난 주제에 용케 아직까지 살아있구나.
 좋은 아침 좋아질 것 같지 않지만.
 모두 네 덕분이지. 너의 존재는 너와 함께하는 모두어게 민폐만 끼칠 뿐이야.
 그렇게 생각하든가. 네 생각과는 상관없이 난 잘 살아가고 있어.
 내가 말하는 건 사실 뿐이야. 시간이 흐르고 주위 사람들의 연민이 바닥을 보일 때 너는 그 무엇도 될 수 없어.
 확실히 내겐 문제가 많아. 하지만 그건 내 문제지 네 문제인가?
 내가 몇 번이나 말했었지.
 네가 나를 괴롭히는 이유 다시 한 번 말해주겠어? 멍청한 이 몸은 기억을 못하겠네.
 .너 같은 불량품 자식과 나의 혈관에 같은 피가 흐른다는 게 수치스러워서 견딜 수가 없어. 이쯤되면 목을 메달든 손목을 긋든 어서 자살하라고 내 손을 더럽히려 하지 말고.
 절대 그럴 일 없다네 형제여.
 네 삶의 모든 것을 불살라버릴 거야. 이 세상 모든 것이 너를 적대하게 되겠지. 그 때 가서 후회하지 마."
940,1,"애 너희 오빠잘생겼던데!
아그래고마워
아니 고맙긴 뭘
어??
다름이 아니라 나 너네오빠 만나보고 싶은데 너가 연결좀 시켜주라
어? 우리오빠 여자친구 만날생각 없다던데
그걸 니가 어떻게 알아? 마음이 바꼇을수도 있고
아. 
왜 싫어?? 니네오빠 몸에 금칠이라도했어? 
아니 그건 아닌데
그거 아니면 내연락처좀 전달해주고 연락오게해줘 안그러면 알지?? 좀 쉽게쉽게 가자"
941,1,"야 너 내 돈 언제 갚을거야?
나 너한테 빌린적 없잔아.
이새끼 봐라. 저번에 빵 줬잔아 그거 만원짜리야
그거 남은거 준거잔아.
내가 너한테 줬다고? 여기 증인도 있는데?
내가 다 봄. 물건을 받았으면 돈을 줘야지. 안되겠다. 맞아야 정신을 차리지.
야 잡아봐
미안해 내일 만원 가져올게
이미 늦었어 새꺄
너 때문에 땀 났으니깐 내 인권비도 오천원 가져와라
알겠어. 미안해."
951,1,"얘야 너 나랑 얘기좀하자
어머니 왜그러세요
너 보자보자하니까 우리집에와서 왜만날 누워있니?
어머니.제가 지금만삭이고 너무힘들어서그래요
처음에는 봐주려했는데 너무양심없는것아니냐?
예?죄송해요.제가몸이너무힘들어서그래요어머니 어제도 출근하고 하루종일서있었어요.
출근할정도몸상태면 우리집에서 설겆이정도 할수있잖니 넌왜 그렇게도리가없고예의가없니?
어머니기분상하게해서죄송해요
 너 진짜내가 혼수도하나도안해오고 몸만가지고시집와서 처음에그런것도다봐줬는데 참자참자하고 두고보니 너무하는구나
죄송해요 그렇게기분상하신줄몰랐어요
넌 너무동서랑비교된다. 동서는우리집와서 얼마나잘하는줄아니 ?
어머니동서는홀몸이고전만삭.
야누가보면 너만애낳는줄알겠다 임신한게유세냐?어디서어른한테버릇없이대들어!
죄송해요어머니."
958,1,"여기 사장 누구야?
 무슨일이신가요?
음식에서 머리카락이 나왔어?
네? 그게 무슨 말씀이신가요?
여기 안보여. 진짜 위생어떻게 된거야 똑바로 안해?
죄송합니다 고객님. 저희가 제조할 때 전부 머리를 올리고 하는데 죄송합니다.
머 그럼 내가 넣었다는거야? 말이 좀 이상하다.
죄송합니다.
됐고 지금 빨리 환불해줘요. 더러워서 못먹겠어.
네. 환불해드리겠습니다."
962,1,"아씨 좀 빨리 비켜봐
아 미안해.
빨리 좀 비켜줄래? 거슬리게 왜 자꾸 내 앞에서 알짱거려
미안해 . 다리가 불편해서.
아 다리가 불편하면 나오지말던가 왜 나와서 남한테 피해주냐
다리 불편하면 집에나 쳐박혀 있어
미안해. 
생각이 있는건지 뭔지 아휴 장애인들이란 나머지 다리도 불편해지기 전에 빨리 비켜라"
967,1,"야 이거 내 수행평가까지 같이 해와라
내가?
응 너는 손도 빠르고 머리도 좋으니까 금방금방하잖아
아니 근데 이거 니꺼잖아
누가 니꺼 아닌지 모르냐?
아 .시간이 좀 걸릴것같은데
그래서 해올건데 말건데???
.내가 해야하는 이유라도 있어?
야 내가 그냥 내켜서 시키는데 무슨 말이 많아 ? 너 여자애들 앞에서 개쪽 당해볼래?
.아.후.알겠어"
972,1,"바보야 넌 이것도 모르냐?
 모를수도 있지. 그럼 너는 다 아냐?
 난 다 알아. 너 그럼 이거 풀 수 있어?
 이거 아직 안배운잖아.
 이것도 모르냐 이 병신아? 요즘엔 학원에서 이거 다 배워. 아 맞다. 너네집 거지라서 학원 못가지?
 거지 아니야.
 거지 아니야
 따라하지마!
 따라하지마 이 지랄
 하지마!"
973,1,"너가 뭐라도 되는거 같냐
제발 그만해 내가 뭘 잘못햇는데
이새끼좀 봐 뭐라고 닥치라 했냐
시비좀 그만 걸어
오늘 뒤졌다 닥치고 이새끼 오늘 조지자
그만해
 많이 컸네
저리가 제발 제발
야 이새끼 다신 말 못하게 조져
오늘 너 뒤졌다"
985,1,"출출하다. 라면 먹어야지
 저렇게 라면 먹으니깐 살찌지
 아니 배고파서 먹는건데
 그만 먹어. 살 출렁거리는 거봐
 난 건강한 편인데
 무슨 소리야 관리해야지
 운동도 잘 하는데
 뚱뚱하게 무슨 운동이야. 운동하며 뚱뚱하겠냐
 진짜야
 돼지가 거짓말만 해"
989,1,"야 우리 약속한거 알지?
무슨일이야?
어머 너 톡방에없었니?
무슨톡방?
우리모임톡방에 너없니?
응 난모르는데.
아.애들이 너 말귀 못알아듣는다고 뺐나보네
내가?
응 몰랐어? 너 유명해
너무해."
991,1,"야 머하냐?
아 깜짝이야. 인기척 좀 하지. 놀랐잖아.
야 멀 놀라 그게 놀랄일이냐
난 놀란다고. 그리고 때리지마.
야 멀 때려 그냥 부른거지
넌 그래도 난 아파.
힘 들어가지도 않았거든 뭘 아파 너 울보지?
아니야 나 울보아니야.
멀 아니야 지금 말하는데도 울려고 하는데
승민이는 울보래요 울보래요"
992,1,"야 너 이름이 뭐야?
나 김말자
얘 이름 말자래 개 이름아냐?
아니야.
말자야 짖어봐
말자야 손!
놀리지마
개가 말도 할 줄 아네?
간식 줘야 되는거 아냐?
자 여기 마이쮸 가서 물어와봐"
996,1,"민수야 너는 왜이렇게 못생겼냐
아니야 나는 못생기지않았어
민수야 너는 왜이렇게 못생기고 키도작냐
아니라구 나는 못생기지 않았다고
머가 아니야 ? 애들아 민수 진짜 못생기지 않았냐?
기철아 제발 못생겼다고 놀리지마
못생긴애보고 못생겼다고 그러지 머라 그러냐
기철아 니가 자꾸 못생겼다고 놀려서 마음이 아파
너는 정말 너무 못생겼다. 그래서 나중에 연애나 한번 하겠냐 . 평생 솔로로 살겠다
기철아 제발 그만해"
998,1,"최민기 너 핫스팟 껐냐?
어.? 아. 이번 달 데이터 다 끝나서.
아 니가 그걸 끄면 내가 못쓰잖아. 빨리 다시 안켜?
미안해.엄마가 요즘 휴대폰 요금이 너무 많이 나온다고.
그건 니가 알아서 둘러댈 사정이고 아 빡치게 하지말고 빨리 키라고.
데이터가.없어서.
너 데이터 다 써도 킬 수있는 거 내가 모르냐 ?
그치만.이번 달 부터는.엄마가 자꾸 이러면 휴대폰 없앤다고 하셔서.
니가 그 때가서 생각할 일이고 아 빨리 지금 키라고 나 이기고 있었다고! 아 진짜 미쳤나
알겠어.지금 바로 킬게."
1000,1,"우와 00아 너 이번에 올라온 사진 정말 예쁘더라.
아 응 고마워!
그래서 그 사진 보고 너가 입은 옷이랑 립스틱 따라 사고 싶은데 어디 제품인지 알려줄 수 있을까 ? 나 정말 너 좋아해서 따라하고 사진 찍고 싶어.
어. 0000 여기 제품이야.
우와 봤는데 너무 비싼 것 같아. 어차피 사진 한 번만 찍을 껀데 둘 다 빌려주면 안될까?
아 그래. 빌려줄게.
그러면 빌려주는 김에 전전 피드에 올린 옷도 같이 빌려줘!
아 그거는 내가 사촌언니 이미 빌려줘서 못 빌려줄 것 같아.
그래? 근데 나 진짜 너무 궁금한데 언니한테 얼른 다시 받아서 빌려주면 안될까? 너 엄청 착하잖아. 믿어도 되는거지?!
알겠어."
1001,1,"얘들아. 선생님이 다음 수업은 실습실에서 한데.
 야 어제 그거 개웃기지 않았냐?
 그거? 진짜 미쳤다니까 완전 크크.
 얘들아 내 말 들었니.?
 아 씨발. 존나 싫어.
 뭐.? 나한테 한 말이니?
 응? 아냐 아냐. 너한테 한말 아냐 헤헤.
 아.응.
 크크크크 개웃기네.
 그니까 크크. 벙 쪄가지고는.
 그. 내 말 들었으면 실습실로 가줄래?
 그래
 먼저 가서 기다릴게.
 크크 저 씨발년. 더럽게 떽떽대네 다음에 혼좀 내줘?
 그러자. 진짜 왕따 취급이 뭔지 보여주자."
1011,1,"야 넌 왜 맨날 이상한 화장해? 그런다고 남자애들이 너 안 좋아해
난 남자애들한테 잘 보이려 화장 하는거 아닌데.? 그냥 내가 이런 화장이 좋아서.
무슨 소리니. 너도 남자한테 인기 많고싶어서 의식하는 주제에.
왜 그 얘기가 여기서 나와.
아니. 너 그런 화장 하고 다니는거. 같이 다니기도 쪽팔려. 그 얼굴로 남자애들한테 말 거는거 걔네가 기분 나빠하는거 안 보여?
나 그런적 없어. 너 혼자 착각한거지.!
뭔 소리야. 너가 내가 좋아하는 군한테 꼬리쳐서 우리 썸 깨진거구만. 역시 넌 뒤에서 음침한 짓 하고 다니고. 실망이야.
우리 이제 그만 얘기하자.
난 아직 얘기 안 끝났는데? 너 마음에 안 드는거 너한테 말해줘야 너가 정신 차릴거 아냐.
하."
1013,1,"우리 사귀자
아 나는 이미 좋아하는 사람이있어
그사람은 너 안좋아하는거아니야?
그건 그런데 나는 지금도 만족해
내가 다 널 생각해서 하는 말이야 나도 너 짝사랑하니까 이렇게 마음이 아프다 그냥 포기하고 나랑 만나 내가 잘해줄게
.나는 진짜 오빠랑 만날 생각이 없어
원래 여자는 자기가 좋아하는 남자보다 자기를 좋아해주는 남자를 만나야해 알지?
아.오빠 미안해 진짜
아니야 우리 사귈건데 어차피 뭐가 미안해
제발 그만하자"
1014,1,"여기 맛집 아닌거 같아요. 여기 오지 마세요.
 저기요? 사전에 허락도 없이 지금 유튜브 촬영하시는거에요?
저 그냥 저혼자 기록하는건데 무슨말씀이세요.
뭔소리에요. 그분이 킨거 다 봤어요.
제가 저 찍겠다는데 무슨상관이에요.
저기요. 촬영은 허가를 맡아야 찍을 수 있어요. 알아요?
아니 내가 뭐 다른거 찍었어요? 내 얼굴 찍었잖아. 그건 상관 없거든요.
저기요. 얼굴을 찍어도 물어보는게 인지상정이에요.
여러분 여기 절대 오지 마세요.
여러분 촬영 허락없이 찍는 분 보지 마세요"
1018,1,"오우 몸매 죽이네
 네??
 왜요?
 지금 뭐랬죠?
 하하 귀까지 밝네 글래머 아가씨가.
 뭐라구요?
 남자들이 줄줄 따르겠어?
 이런 미친 넘이.
 앞으로도 많이 이뻐해줄게
 너 경찰에 신고한다 새꺄."
1019,1,"푸핫 야 너 배좀 봐 밥이 들어가니?
아 왜그래요
아니 너만 보면 진짜 한심해서 그래
예?
결혼은 할 수 있겠니? 진짜 쪽팔려서 어디나 같이 다니겠니?
말다하셨어요?
아니? 더 남았다 임마 자기관리도 제대로 못하는 놈
제가 뚱뚱한거랑 무슨 상관이세요.
됐다 돼지 냄새나는 놈이랑 무슨 얘기를 하겠니 말시키지마
뭐요?"
1027,1,"이거 이쁘다 그치?
.
나 이거 잘 어울려?
.
아씨 너 벙어리냐 대답 좀 해 끄덕이지 말고 답답해죽겠네 너 입 없어 ? 말 못해 ?
미안해.
아 짜증나 재미도 없고 말도 없고"
1029,1,"야 너 왜그렇게 걷냐?
하지마.
너 장애인이냐?
그만해.
니 부모님도 장애인이야?
아니야 제발 가.
니 부모님이 장애인이라 너도 장애인이냐?
하지 마라니깐.
야 애들아 이리와봐 장애인이 말도 한다
제발 그만해."
1032,1,"야 뭐야 너 오늘 멋 좀 냈냐? 지금 왁스 바른거야?
오늘 그냥 조금 발랐어
와 우리 명수 많이 컸네. 왁스도 바르고. 애들아 얘 봐봐. 무서워서 어떡하냐
나 좀 냅둬.
뭐? 냅둬? 미쳤네 진짜. 많이컸다 진짜?
그냥 나 가만히만 내버려둬 줘 제발. 응?
싫은데? 너 괴롭히는게 세상에서 제일 좋은데? 내가 왜?
제발.
너 오늘 한 행동 때문에라도 너 졸졸 따라다니면서 괴롭힐거야 개새끼야. 나댈걸 나대야지 진짜 개빡치게.
미안해. 다신 안 그럴게. 정말 미안해."
1033,1,"너 그거 뽕이냐 ?
뭐? 니가 뭔 상관이야
야 총알 박혀도 너 살겠다 뽕 두께 장난아니네
그만해라
뭘 그만해 그럼 너나 뽕으로 사기치지마 
내가 뭘
가슴도 뭔 아스팔트 껌딱지 마냥 없으면서 지금 뽕으로 사기치는거잖아
뭐 .? 지금 말 다했어?
왜 아니야? 사기꾼
그만해 ."
1035,1,"자꾸 이렇게 집착해서 전화자꾸하지마 
한번만 만날수 없니 딱 한번만
우린 헤어졌는데 뭘 만나
난 아직 아니야 널 사랑해
뭘 사랑해 그런놈이 둘째를 가지냐
그건 나도 술마시고 술김에 모르고 
넌 날 그양 즐기는 상대로 만난거니 이제 끝내자
아니야 조금만 기다려주면 이혼하고 정리될거야
그럼 다른사람 찾아봐 난 아니니
한번만 만나줘 내가 설명할께
너 자꾸 이럼 임신한 니 와이프에게 우리 사진보낸다
야 그렇게하면 나도 가만안있어 니 남자친구랑 집에 나도 폭로해버릴거야
그래 이제야 본심 나오네 넌 그런 양아치야
넌 깨끗한줄 아나보네 그래 우리 서로 다밝히고 깨끗히 서로 다시 시작하자
뭘 시작해 양아치야 너 한번만 더 전화하고 찾아오면 널 아는 모든사람이 니가 이런사람이라는걸 알게 해줄께"
1037,1,"엄마 나 5만원만
얘는 뭐 오자마자 돈얘기야?
아 참고서사야되니까 5만원 빨리줘
넌 무슨놈의 참고서를 매일사냐?
아 그냥 좀 줘
엊그제 참고서 산다고 가져간 5만원은?
아 그건 이미 썼지
그 영수증 가져와봐
아 뭔 영수증이야? 그냥 좀 줘
야 니엄마는 돈 천원 허투로 안쓰는데 넌 맨날 돈가져다 어디다쓰냐?"
1046,1,"아니 다른집 사위들은 능력 좋아서 차도 뽑아주고 골프여행도 보내준다는데
아휴 여보 김서방 듣겠어요 그러지마요
들으라고 하는 소리야 처가와서도 밥만 잘넘어가나 잘만 쳐먹네
여보 좀
내가 뭐 틀린 말 했어?
여보 제발 김서방 기분도 생각해줘야죠
내가 마음에 안드는 사위 놈 뭐 눈치까지봐야돼?
아휴. 저도 모르겠네요 정말
자네도 잠자코 있어 자네도 맘에 안들면서 편들어주려고하지말고
여보. 그만해요제발"
1050,1,"민수 이름으로 예약했는데요.
 손님 예약이 안돼 있어요.
 제가 제이름으로 예약을 분명히 했어요.
 확인해 봤지만 예약이 안돼 있습니다.
 여기 잘못이니까 자리 내줘요.
 예약이 안돼 있어서 그건 어렵습니다
 난 아무자리 앉을거니까 알아서 해요.
 나가 주셔서 기다려 주세요
 난 못해. 자리 만들어줘
 자리가 없는데 어떻하죠?"
