idx,class,conversation
411,2,"나씨 이것 좀 해서 저한테 주세요.
네? 이건 제 업무가 아닌데.
나씨가 안하면 누가해요. 
.
해오세요.
담당자에게 시키시는 게 맞는 것 같습니다.
나씨 위해서 시키는거야. 안하면 다른 사람들이 어떻게 생각하겠어요?
이게 왜 절 위한 일인지 모르겠습니다.
나씨 정규직 아니잖아
네. 알겠습니다."
419,2,"박 대리 이번 여름 휴가 8월 8일부터 10일로 잡은 거 괜찮지?
네? 저 8월 1일부터 3일로 올렸는데.
7월 말부터 8월 초는 안 돼. 너무 많이 몰려서.
그렇지만 저 정말 오래 전에 제가 제일 먼저 올렸는데 아 이미 비행기 티켓도 사둬서 좀 힘들 것 같습니다.
박 대리 싱글이잖아. 좀 옮길 수 있는 거 아냐? 
저는 휴가 승인이 난 것 보고 난 다음에 예약했는데. 갑자기 이렇게 바뀌면.
8월 초면 애들 학원 방학기간인데 싱글이 어딜 휴가를 가? 양보 좀 해.
아 조금 미리 말씀해주셨으면. 제가 잔업 주말에라도 남아서 하겠습니다. 정말 미리 일정을 잡은 거라.
박 대리 지금 보니 휴가가 문제가 아니네. 기강이 해이해졌어. 일하기 그렇게 싫어? 휴가가 그렇게 가고 싶으면 때려치지 그래!
죄송합니다. 팀장님."
422,2,"씨 이제부터 탕비실 관리는 씨가 하세요
 네? 왜 제가 해야하는거죠? 제 업무는 그게 아닌데요
 씨가 막내잖아요!
 막내가 꼭 해야하나요?
 그럼 누가해요? 저기 과장님 시킬까요?
 아니 그런건아니지만 다같이 쓰는 탕비실을 제가 전담해야하는이유를 모르겠습니다
 업무하는데 뭐든 이유가 있어야해요?
 제 업무가 있는데 탕비실을 계속 신경쓰기 힘들것 같아서요
 이제부터 탕비실도 씨 업무라니까요?
 불공정합니다"
424,2,"야 우리 오늘 작업있다는데 어떡할래??
가위바위보로 뽑자 그냥
그래 그러지 뭐 야 너까지 세명중에 두명만가는거다
이병 황길동 알겠습니다
에이씨 나랑 너네.
어쩔수없지 가자
야 근데 나같으면 선임분들 계시면 바로 내가 하겠다 그런다 옛날같으면 상상도 못할일이긴 하네 선임들 다 일가는데 혼자 쉰다고도 그러고
제가 가겠습니다!
아냐아냐 그냥 쉬어 넌 뭐 그런식으로 이야길하냐
아니 뭐 그렇더라고 혼자 저러고 쉬면서 좋아하는게 뭣같잖아 똑바로 해라 황길동
이병 황길동 알겠습니다."
433,2,"헐 오대리 옷 입은 거 봤어? 완전 구려.
 아무도 안 말리나봐. 그러니까 직장 와서도 왕따 당하시지
 와 저런 패션은 인터넷 유머글로만 있는 줄 알았는데.
 오대리 옷 입는 거 좀 신경 써줄래요? 업무 효율이 안 나요. 오대리 때문에.
 앗 제 옷이 그렇게 이상한가요? 네 신경 쓰겠습니다.
 그럼 모르셨어요? 집에 거울이 없으세요?
 화장실을 안 가시나봐요. 거울도 못 보게.
 말이 좀 심하시네요들.
 아 죄송해요. 제가 말이 너무 심했네요. 실수
 우린 조언을 해준건데. 알겠어요"
434,2,"김대리. 일을 이따구로해요?
 죄송합니다 부장님.
 무슨 생각인진 모르겠지만 이따구로 일 계속하면 진짜 김대리도 나도 큰일나요. 알아요? 알죠?
 네. 압니다. 죄송합니다 부장님.
 하 어쩌다 이런 꼴통이 우리 부서에 와서 이 고생이야.
 죄송합니다.
 김대리 이번에 참여했던 프로젝트 있죠? 그거도 빠져요. 내가 이름 빼버릴테니까. 이따구로 하는꼴 못봐요.
 네? 그거 벌써 최종 단계인데요.
 이따구로 일을 쳐 하는데 그거라고 잘했을까. 잔말하지말고 이름 빼요. 부서에서 이름 빠지기 싫으면.
 아 부장님. 다시 생각해주실순 없나요? 저 그거 때문에 몇일을 집에 안들어갔는지 몰라요.
 내 알바 아니고 잔말하지 말랬죠. 빨리 자리로 돌아가. 꼴뵈기 싫으니까. 빨리!"
440,2,"김대리 내가 말했던 업무처리 다했나?
아직 처리중입니다 오후까지 끝내겠습니다
쯧쯧 이래서 지방대는 안된다니까
 . . 대학이 무슨 상관인가요?
말대꾸 하는거야? 난 인서울대학 나왔어 너랑 다르다구
제가 지방대지만 지금까지 회사에 뼈빠지게 몸바쳐 일했습니다
열심히가 아니라 잘해야지 안되겠군 김대리 그냥 사표 쓰는게 어태?
부당한 처사입니다
요새 젊은애들 일잘하던데 신입들도 김대리보다 일잘하더라
제가 부장님께 뭐 잘못한거라도 있습니까?
그냥 처음볼때부터 맘에 안들었어"
443,2,"김대리.
 넵!
 내가 보내준 파일을 아직도 확인 안 했어? 제정신이야?
 아 메일을 보내신 줄 몰랐습니다. 바로 확인하겠습니다.
 그게 핑계야? 장난해?
 죄송합니다.
 됐고 그냥 회사 그만 둬.
 네? 그건.
 내 말 못 알아들어? 회사 잘리기 싫으면 알아서 그만 두라고
 죄송합니다."
450,2,"선영씨 오늘 저녁에 약속있어요?
 아니요. 없습니다.
잘됐네. 그럼 남아서 회의록 작성 좀 해줘요. 내가 급하게 일이 생겨서
네? 그거 대리님 일 아니에요?
그러긴 한데 내가 오늘 급한 일이 있어서 어려울 것 같네 부탁해요.
아무래도 이건 아닌 것 같아요 대리님.
머가 아니라는 거지? 내가 부탁한다고 맛있는거 사줄게 그럼 되는거지?
아니에요. 대리님 일이잖아요.
그래서 뭐 좀 도와달라는데 말이 많어 그렇게 회사 다녀도 돼?
그래도 이건 아닌 것 같아요. 대리님."
454,2,"오늘 휴가 내겠습니다.
너가 휴가를 왜 내? 한게 뭐가 있다고.
내일 사정이 있어서.
휴가는 내라고 있는거 아닌가요?
와 이 새끼가. 그러니까 너가 이제 취직한거 아니야?
그러게 얼마나 일을 못하면 피곤해서 휴가를 내.
나떄는 휴가를 낸다는 말도 못했다.
거기다 말도 대들던대.
너는 이번 연말평가에 점수나 기대해라.
그러게 험한 말좀 안나오게 조심해라."
461,2,"어이 너 와봐
저말이십니까?
그럼 너말고 여기서 누구야? 얼른텨와
왜그러십니까.? 부장님
너 내가 이거 실수하지말라했어 안했어 이런식으로 일하는거 너 어디 부족하냐?
아닙니다 죄송합니다
너 내가 이거 똑바로 하라했지? 
네
너 내가 오냐오냐 봐주니까 아주 눈에 뵈는게 없구나?
죄송합니다"
462,2,"지수씨 끝나고 우리 팀 회식할까요? 다들 괜찮다는데
 네? 아. 죄송합니다. 오늘은 제가 약속이 있어서
뭐라고? 지수씨 너무한거 아니야. 다들 지수시 환영파티 한다고 시간맞춘건데.
아 미리 말씀하시지. 정말 죄송해요. 제가 오늘 시골에 가야해서.
뭐? 지금 장난해 내일 첫차타고 가 주인공이 없으면되나
정말 죄송합니다. 부장님 진짜 안될 것 같아요.
지수씨 입사하자마자 회사에서 왕따당하고 싶어?
아니요. 그건 아닌데. 정말 사정이 있어서.
지수씨 지수씨가 막낸데 우리가 어떻게 막내한테 맞추지 우린 절대 못하니까 지수씨가 바꾸든 해.
정말 죄송합니다. 오늘 어머니 생신이라 내려가 봐야 할 것 같아요."
464,2,"우리 신입이 이번 대회에서 1등 했어요.
축하해요.
감사합니다.
그런 의미로 오늘 신입이 한턱 쏩니다
네? 저 그런적 없는데요? 부장님?
원래 이런날엔 신입이 쏘는거지. 한우로 기대할게요
아니. 부장님 이건 아닌거 같아요.
머라고? 부장이 말하는데 어디 토를 달아 좋은날 기분나쁘게 하지말고 그런줄 알어. 나 때는 그게 당연한거였어.
부장님. 그래도 저한테 선택권을 주셔야지요.
우리 신입은 회사온지 얼마나 되었다고 다시 나가고 싶어?
그런 뜻은 아닌데요. 차라리 저한테 의견을 물어보면 어떻겠냐는 말이였는데.
의견을 물어봐? 그럼 생각이 있다는 거였네 한우로 기대할게 우리 팀 막내
아. 부장님 저는 못 사드릴 것 같습니다."
465,2,"원장님 지금 뭐하시는 거에요?
내가 뭘요 ?
저 다른 병원들에 다 소문 내신 거 원장님이시잖아요.
제가요? 무슨 근거로 갑자기 그러시는 거죠?
제가 부당한 사항 말씀드리고 이직하겠다고 말씀드렸더니 원장님께서 다른 병원들에 제 험담 하셨다는 거 다 알고 왔어요.
김선생 사회가 그렇게 만만하고 쉬운 줄 알았어요 그럼? 
사회가 만만하고 쉬운 게 아니라 부당한 부분을 저는 짚어 드린 겁니다.
아니 그러니까 사회생활을 그 따위로 하는데 다른 데에서 받아 줄거라고 생각했냐구요. 쯧쯧. 
환자들 과잉진료에 직원들 부당한 차별 그게 그럼 원장님이 잘못하신게 아니라는 말씀이신가요?
저기요. 김선생님 증거있어요? 어디 한 번 증거 가지고 와서 얘기하시고 지금 엄연한 업무방핸데 어쩔래요? 그러니까 사회생활 좀 잘하지 그랬어"
466,2,"김마리씨 내일까지 제출하라는 서류 오늘 밤까지 부탁해요
과장님 저 오늘 엄마 생신이시라. 조금 곤란할 것 같습니다
김마리씨 개인의 사정을 일일이 회사가 신경써줘야하나? 
김마리씨 사람 그렇게 안봤는데 말야 뭐? 엄마 생신? 회사가 놀이터인줄 알아? 아예 사표 쓰고 가지 그래?
그런 나약한 정신으로 무슨 회사 생활을 하겠다고.
죄송합니다. 
김마리씨 윤과장 좀 본받아봐 회사 생활 잘해 사회생활 잘해 김마리씨랑은 천지차이야
사장님 덕분이죠 언제나 존경하는거 아시죠?
김마리씨 뭘 멀뚱하게 서있어? 얼른 가서 오늘까지 제출해요 생신은 무슨 얼어죽을 생신 기가막혀서
네 알겠습니다."
468,2,"민아씨 주말에 무슨 약속 있어요?
 아니요 없어요.
그래? 잘됐네 그럼 주말에 나 대신 회사 좀 나와서 보고서 좀 작성해줘요.
네? 그게 무슨 말씀이십니까?
아니. 주말에 내가 일이 있어서 그게 해야 할 것 같은데 그러 보고서를 또 못쓰니까
네? 그래도 주말에는 저도 할게 따로있어서. 어려울 것 같습니다.
머? 내가 부탁하는데?
그래도 이건 아닌 것 같습니다.
뭐라고? 회사 그렇게 다니는 거 아니야 장난하는거 아니지?
장난 아닙니다. 죄송합니다."
471,2,"류선생은 간단한 일 하나 제대로 못하나
죄송합니다
맨날 소파에서 잠이나 자고 말이야
아니에요 그건 사실이 아닙니다
수업 준비도 제대로 안하고 말이야
죄송합니다
당신 때문에 우리 학원 학생들이 떨어져 나간단 말이야
아니요 그렇지 않아요
뭐 하나 제대로 하는 것도 없고 아이참 답답해
열심히 하겠습니다"
479,2,"김은희씨. 오늘 일 잘하네요! 다음에도 필요할때 알바 필요하면 연락할께요
감사합니다. 
오늘 일 성과가 좋아 인센티브 나오죠?
네. 어 그거 어떻게 아세요?
그냥 알아요 그 인센티브 얼마는 나를 줬으면 하는데요
네. 왜그러세요
언니. 여기서 계속 일하고 싶으면 내말대로 하는게 좋아요. 
일하는거랑 그거랑 무슨상관이에요?
나는 정규직이고 언니는 알바예요. 내한마디면 언닌 다시는 여기서 일못할걸요. 
네. 죄송합니다. 그렇게 하겠습니다."
481,2,"아 김팀장 일 못하네
죄송합니다
사람이 힘이 없냐 어떻게
네.
그래 갖고 밤일은 해?
네?
신혼이라며 결혼식 때 보니까 와이프 이쁘던데
그런 말씀은. 좀
아 왜 이것도 안돼? 기분 나빴나봐?
아닙니다
사람이 흐리멍덩해가지고 원"
482,2,"저 책임님 드릴 말씀이 있습니다.
어 뭔데? 얘기해
제가 다음 주에 급하게 집에 내려가 봐야하는 일이 생겼는데 혹시 밀린 휴가 사용 가능할지 여쭤보고 싶습니다.
요즘은 아주 멋대로들이구나
네.?
이 회사 안에서 너만 힘들어? 
아닙니다.
나도 이번 달에 못쉬면서 이렇게 힘들게 일하고 있는데 너는 쉬겠다는 말이 나와? 기가 차서.
정말 집안에 급한 일이라. 이번 주 야근하면서 다음 주에 일정 차질 없도록 다 미리 보완하겠습니다.
이번 달 휴가는 못쓰는걸로 알아. 이번 달은 바쁘니까 이월된 휴가도 다 안쓰는 걸로 알게."
493,2,"오대리 가방이 이게 뭐야?
그러게 오대리 돈없어? 가방이 걸레짝이네?
선물로 받은거라 오래써서 좀 닳았습니다.
그러기엔 너무 싸구려 아니야? 브랜드 이름도 안보이네?
싸구려는 아니고.쓸만 합니다.
사람이 진짜 싸구려도 아니고 왜 이런걸 들고 다녀? 진짜 이런 것까지 지적해야하나?
죄송합니다.내일은 바꿔서 들고오겠습니다.
자꾸 이러고 다니면 우리팀 우리회사 욕먹이는거야. 나가봐 누가 그러고 다녀 그 나이에?
잘 하고 다니겠습니다.
진짜 우리 팀 위신떨어져! 누구때문에!
네.죄송합니다."
494,2,"지수씨 주말에 무슨 약속 있어요?
 아니요 없습니다만!
그래요? 잘됐다 그럼 나랑 어디 좀 가요.
네? 특근 입니까?
아니요. 사적을 가자는건데
네? 죄송합니다. 그건 좀 아닌거 같아요.
뭐가 아니라는 거지? 나랑 어디 가는게 그렇게 싫냐?
아니요 그게 아니라 사적으로 과장님 만나는건 아닌거 같아요.
뭐라고? 지금 과장 말을 거절해? 제정신이야? 회사 짤리고 싶어?
아니요. 너무 부당한거 같습니다."
495,2,"길동씨 이것 좀 해줘
네! 어떤 건가요?
내가 스타킹이 찢어져서 그것 좀 사다줘
네.?
아니 상사가 부탁하면 좀 사다줄 수 있잖아
네.
돈은 내가 줄테니까 사와
네.
일단 길동씨 돈으로 긁고 내가 나중에 줄게
어 고마워 거기다 둬
네."
496,2,"길동씨 이거 또 틀렸잖아요!!!
헐 김대리님 죄송합니다.
진짜 죄송하다는 소리도 지겹다 지겨워!!
죄송합니다.
김대리 무슨일인데 그래?
아 진짜 짜증나서 길동씨 말이야 손도 느린데다가 일도 너무 못해서 스트레스 받는단 말이야!!! 
역시. 첫날 딱 봤을때 부터 별로겠다 싶더니만 역시는 역시네!!
아 진짜 짜증나네 길동씨 뭘 그렇게 멍 때리고 서있어요!!
죄송합니다 김대리님.
길동씨는 회사와서 밥먹는거 말고 하는게 도대체 뭐야?
.
이젠 대답도 안하네??
.죄송합니다.
길동씨는 죄송하다는 말 밖에 할줄 아는 말이 없어요?
.
보기싫으니까 자리로 돌아가요!!"
501,2,"진짜 별로다 김대리
네?
내가 그렇게 말했는데도 아직도 모르겠어?
네?무슨 말씀이신지
같은팀 선배대신 자기가 좀 행사 근무 지원나가라니까
저 두번이나 나갔는데요.
아는데 우리때는 후배들이 다나갔어 선배들은 하나도신경안쓰고
.네?
그게 당연한건데 요새 젊은 사람들은 너무 자기들 밖에 모르고 자기 권리만 찾잖아 안그래?
.잘모르겠습니다
봐봐 대답도 정내미 없이 하는거"
502,2,"야 쟤는 오늘도 저 꼴로 왔나봐
아 진짜 미친거같아 한번 오늘도 놀려줄까?
저기 내 발 밑에 쓰레기통 있거든? 이것좀 한번 비워줄래? 아 그리고 저기 쓰레기통도 부탁해
네? 아까도 비워드렸잖아요
아 그랬어? 그럼 저기 사무실 내에 있는 거울 좀 닦아볼래? 너무 더러워서 얼굴이 안보이더라
대리님 정말 죄송한데 저 그럴려고 여기서 일하고 있는거 아니거든요.
뭐??? 너 지금 뭐라했어??? 감히 상사 말에 그렇게 대답을 한다고???
아 죄송해요 제가 여기서 허드렛일만 하는거같아서 말씀드렸어요
허드렛일?? 다이거 누군가는 해야되는 일이야 그걸 너가 하고 있는거고 다 필요한일을 하는건데 왜그래?
아 그럼 제가 조용히 다 할게요."
504,2,"길동씨 어디까지 했어?
아직 하는 중입니다
아직도? 왜 이렇게 일을 못해
죄송합니다
하. 정말
죄송해요
아니 내가 길동씨 좋으라고 이러는 거야 빨리해 진짜
죄송합니다
누가 고졸아니랄까봐.
네.? 죄송합니다"
509,2,"정한씨 내일에 무슨 약속 있어요?
아니요 없습니다!
그래요? 잘됐다 그럼 내일 나 대신 거래쳐 미팅 좀 갔다와요.
네? 왜 갑자기 그러십니까?
아니. 나 회사안에서만 있고 싶어서 정한씨 능력도 좀 보고
아. 죄송합니다. 저도 저의 일이 있어서.
멀 죄송해 죄송하며 갔다와.
아니요. 저도 제 업무가 있어서 대리님이 가시는게 맞는 것 같습니다.
뭐? 지금 장난해? 너 매일같이 야근하고 싶어?
아니요. 이건 아닌 것 같습니다."
523,2,"과장님. 저 이번에 휴가 좀 갔다와도 되겠습니까.?
휴가? 왜??
좀 쉬다가 오고 싶습니다.
너만 쉬고싶어?
그건 아닌데. 다른 직원들은 이번에 다 나갔다왔는데 저만 지금 6개월째 못나갔습니다.
그야 그만큼 너가 일을 잘하니까 좀만 기다려봐!
저번에도 이러시고 안보내주시지 않았습니까.
김대리. 영영 나가고싶어?
죄송합니다.
그래 담부턴 죄송할 짓 하지마"
524,2,"아 정말! 이 것 하나 제대로 못해요?
죄송합니다. 아직 제가.미흡해서.
몇 번째야. 도대체 김인턴이 내 일 까지 다해줄거냐구요!!
아닙니다.
배울 의지가 있긴 한거야? 왜 몇 일째 같은 일을 계속 물어봐?어? 일부러 나 열받게 하려는거에요??!
그게 아니라. 알려주실 때도.어려운 거라고.할 때마다 물어보라고 하셔서.
아니 그럼 내가 죽으라면 죽는 시늉이라도 하려고? 적당히 해야지. 내가 지금 당신 일 알려주려고 회사 나온 줄 알아요!?
죄송합니다. 제가 부족해서.
그럼 우리 회사를 왜 들어왔어? 어? 회사에 도움이 될 생각을 해야지. 짐만 되는 사람이 들어와서는.쯧.알아서 해요!
네.알겠습니다."
526,2,"어이 김대리 시킨 거 어디있나
팀장님 어제 말씀하신 자료요.
그럼 내가 얘기한 거 하면 돼잖아.
어제 이틀 정도 걸린다고 하니 그러라고 하섰는데.
어 지금 부장님이 봐야지.
팀장님 제발요.
빨리 해서 1시간 안에 줘.
제발 할게요.
안 되면 너랑 나랑 고과 끝이야.
예. 알겠습니다."
537,2,"김책임. 거기 에이포용지 좀 채워놔요
네? 제가요?
응 니가요
저는 연구원이지 에이포용지 채우는 사람이 아닌데요?
야. 상사가 채우라면. 채우는 척이라도 해. 그게 사회 생활이야!
네?
까라면 까라고 
네
야 니가 그걸 해? 연구원이라며
까라면 까라면서요
감히 상사말에 토를 달아?"
540,2,"이게뭐야 김사원 똑바로 안해?
뭐가요
말대꾸하지마
예?
이게어디서
죄송합니다
다시해
죄송합니다
빨리해
네"
545,2,"윤이씨
네?
가서이것좀 씻어와
이건 대리님 텀블러아니에요?
응 맞아 좀 씻어와
왜 대리님걸 제가 .
아 윤이씨가 계약직이라 잘 모르나 본데 원래 이런거 해줘야지 이쁘게 보고 정직원으로 채용될수도 있는거다
.무슨 텀블러 씻는게 정직원이랑 관련있어요
응? 내말 못믿네! 내가 말 한마디 잘못하면 자기 채용도 좀 그래 물거품될수도있어 윤이씨가 자기만 아는 이기적인 사람인거 윗분들도 아시면 좀 그렇겠지?
하 대리님 진짜 너무 하시네요 그리고무슨 말도 안되는 말씀이세요 텀블러 안씻는게 어떻게 그렇게 해석이 되요
그래? 아니꼬우면 윤이씨가 대리하면 되겠다 그치?"
550,2,"야 종민아.
넵?
어우 내가 엊그제 당직을 서서 몸이 좀 뻐근한데 행보관님이 나한테 치장창고 작업을 맡기셨네?
종훈이한테 용사 몇 명 데리고 올라가라 하겠습니다.
내가 널 시켰지 종훈이를 시켰냐? 너 임관한지 얼마나 됐지?
이제 5개월 됐습니다.
5개월이나 됐는데 아직도 그모양이냐? 어휴 전역이나 할것이지 무슨 임관을 쳐 한다고.
죄송합니다. 제가 용사들 인솔해서 작업하고 오겠습니다.
그래 죄송하면 빨리 가서 해라. 열 올라오니까.
네 알겠습니다."
553,2,"야 최대리 이리와바.
너는 머리가 없냐?
아닙니다.
아니면 키보드를 만질 손이 없냐?
아니에요.
글을 이따위로 쓰면 어떡해?
죄송합니다.
너 승진하고싶지?
네.
아주 이 기회에 날리고 싶어?
아닙니다. 수정하겠습니다.
앞으로는 일 똑바로해. 승진 막기전에
네 똑바로 하겠습니다."
556,2,"김사원 밥 먹었어?
네 먹었습니다.
혼자서도 밥 잘 먹나봐
아.
그나저나 송대리네하고는 밥 같이 못 먹나봐?하긴.자기 성격에 그쪽에 끼긴 그렇지?
아 송대리님은 그 동료분들이랑 친하신 것 같아서.
어머 자기 몰랐어?여기 송대리네랑 안 친한건 자기뿐인거 같던데
아.제가 좀 내성적이라.고쳐야 하나봐요.
회사라서 이렇지 자기 어디 가서 그러면 안되겠다왕따 당할 수도 있잖아
아.?네.잘 하겠습니다
자기 기분 상한 거 아니지?이게 다 자기 생각해서 해주는 말이야
네.알죠!"
557,2,"영태야 돈좀줘
내가 돈이 어딨냐
없어? 다 뒤진다
진짜 없어
아씨 빨리 내놓으라고 지금저거 먹어야된다고
없다니까
한대 쳐맞기 전에 내놔
하.여기.
역시 우리 영태 최고!
그래."
558,2,"김대리. 오늘까지 서류작업 좀 마무리 해줘.
부장님 5분 뒤에 퇴근 시간인데요.?
그걸 내가 몰라서 하는 소리인 것 같아?
저 오늘 뒤에 약속이 있어서 힘들 것 같습니다.
응 그러면 그거 하고 약속 가면 되겠네
부장님 이거 양이 얼마나 되는지 아시지 않습니까.
김대리 일 잘하니까 할 수 있어. 화이팅!!
정말 너무 하십니다 부장님.
부탁하네. 나는 이만 퇴근해 보도록 하지.
예 수고하셨습니다."
562,2,"일 더 있나요? 이제 퇴근시간도 한참지났는데요
가긴 어딜가 더 해야지
이런 적 하루이틀 아니잖아요
아 좀 그냥 시키면 해
근데 저번엔 제가 한 실적들 다 다른사람으로 넣으셨더라고요
뭔 말도 안되는 소리야
저도 알고 있고요 그만 좀 그러세요
뭐 더 너에 대해서 깔 건 많은데?
저도 알고 있다고요 실적.뒷담화 전부요
그래 이런식으로 나오면 나도 더 해야지"
576,2,"오 최대리 옷차림 이쁜데? 뭐 어디 남자 꼬시러가?
저기 부장님 그런말 조심하셨으면 좋겠어요
엥? 왜 뭔데
성희롱적 발언 같아서
허참 정 그럼 네가 그런 말 듣기 싫으면 옷을 이쁘게 입질 말던가
네.
진짜 어이가 없네"
596,2,"오늘 우리 점심은 뭐로 먹을까요?
부장님이 카드도 주셨는데 비싼걸로 먹어요.
어디가 좋을까요. 민희씨 어디로 갈까요?
아! 민희씨는 오늘 야근 해야될텐데. 그렇지.
오늘 무슨 야근요? 오늘은 모처럼 부장님카드 받았는데 다음날 해도 되는 일이면 오늘 같이 가죠?
아니야. 오늘 해야 되는일이야. 그렇지? 민희씨
아 네. 저는 야근해야돼요. 죄송합니다
민희씨한테 왜 그래요? 오늘 특별한 일 없잖아요?
저 애는 비정규직이잖아요. 회식비에 저 애까지 낄 필요 없잖아요. 오래 일할것도 아닌데요.
그건 그렇죠. . 우리 회사 직원이라고 볼 수는 없으니까요."
599,2,"부장님 죄송합니다. 제발 집에 보내주세요
시끄럽고 빨리 일해 임마
갑자기 일이 왜렇게 많아졌어요 제발
너가 밀린 일이야 새끼야 책임지고 일을 해야지
오늘 제 딸 생일이에요 오늘만 봐주세요
아니 자네 회사 나가고 싶어? 이 자리에서 해고 시켜줘?
아니 부장님 너무 하신거 아닙니까 제가 부장님 뒷담했다고 그러시는것 다 알아요
자네 나랑 장난 하자는건가? 내가 그리 찌질한 인간으로 보여? 쓸 데 없는 소릴 하고 자빠졌어
아주 정확하게 그 사건 이후로 그러시는것 알아요 부장님 죄송합니다. 다시는 안그럴게요 네!
안돼겠다 넌 돈벌 자격이 없는것 같네 참 딸이 불쌍하군 저런 이상한 애비를 만나서
부장님 말 다하셨어요?"
605,2,"뭐? 이번 주 목 금 연달아 휴가를 사용한다고?
 네 그때 집 안 사정으로 인해서 사용해야할 듯 합니다.
 너 그때도 집안일이라 해놓고 꿀휴무 때만 사용하더니 이번에도 연달아 쉬려하네?
 아닙니다. 제 개인 일도 아닌 집 안 일이라 사용했습니다.
 뭘 아니야야. 그때 휴무인데 인스타 보니까 밖에 잘만 돌아다니더만
 그건 일정 모두 마치고 짧은 제 개인 시간이었습니다.
 그럼 이번에도 모두 집 안 일 때문은 아닌거네? 안돼. 이번 프로젝트 중요하니 마치고 가
 과장님 프로젝트 일정 고려해서 이번에 사용하는 겁니다.
 무슨 말이 이리 많아. 안된다고.
 이번에 꼭 사용해야합니다.
 안돼. 그리 알아. 너 그러고 또 놀러갈 거 뻔해. 자리로 돌아가."
615,2,"회사에 1시간전에 출근해서 청소하고 커피타라
싫습니다 왜 그런 부당한 요구를 하십니까
싫어? 너는 사원으로 기본이 안되어 있어 막내가 커피타는 건 관례야
관례라니 저는 납득을 할수 없습니다
무능하긴 사회생활도 안해봤냐 윗사람에게 싹싹하게 구는 것도 사회생활이야
정말 너무하시네요 저는 커피나 탈려고 이 회사에 입사한게 아닙니다
우리의 요구를 거부하면 어떻게 되는지 똑똑히 보여줄께
제가 뭘 그렇게 잘못했다고 나무라십니까
야 상사가 말하는데 어디서 따박따박 말대답이야
정말 잘못도 없는데 너무하십니다"
618,2,"민정씨 다음주에 저 지방 출장있는 거 알죠?
예 알고 있습니다.
내가 개인적으로 일이 좀 생겼는데 대신 가줄 수 있어요?
네?아 저도 그 날 일이 좀 있어서 안될 것 같습니다.
아 그 일 다음번으로 미루고 대신 좀 가주세요
죄송해요. 저도 중요한 일이라서요.
회사일보다 중요한 게 있나요?
죄송합니다.
그렇게 나오신다 이거죠? 상사 부탁인데도?
부장님 왜 그러세요.
됐습니다 가지 마세요. 앞으로 회사 생활하는데 많은 어려움이 있을겁니다.
부장님.
이 부탁을 거절한 걸 후회하게 만들어드리죠"
624,2,"들었어?
네?
 앞으로 나오지 말라고.
 네?
 너 같은 답답한 놈이랑은 나는 일 못하니까 이제 출근하지 말라고.
 죄송합니다.
 너는 그냥 인간 패배자야.
 죄송합니다.
 죄송은 무슨 빨리 짐 싸.
 느려 터져가지고. 눈치도 없고."
627,2,"야 안대리 너 겨우 이것밖에 안돼? 일처리를 겨우 그만큼 하면 어쩌자는 거야
아니 처리시간을 겨우 요만큼만 줘놓고 그걸 그만큼 어떻게 하라는 겁니까?
야 새끼야 나한테 지금 대드는 거야
아 죄송합니다. 제가 순간 욱하는 바람에 죽을 죄를 졌습니다.
필요없어 새끼야 나 니같은 대리 필요 없으니 딴 회사나 알아봐
죄송합니다. 부장님 저 이 회사밖에 없습니다. 저 지금 나가면 가족들 다 다 힘들어져요
야 그게 나랑 뭔 상관이야 니 엄마아빠가 차에 치어 죽든 관심도 없어
죄송합니다 죄송합니다 죄송합니다
나한테 원망하지 말고 니 성격 그렇게 유전시킨 부모나 원망해 새끼야"
634,2,"수아씨 잠깐 탕비실에서 저 좀 봐요.
 네? 무슨 일이세요.
 선배가 말하면 그냥 올 것이지 뭐 이리 말이 많아요?
 아 네 죄송합니다 가겠습니다
 저번에 거래처 갈 때 나한테 왜 그랬어요?
 네? 무슨 말씀이신지 잘 모르겠습니다
 알면서도 그러네 진짜 본인이 싸가지 없는 거 아나?
 그 땐 제가 잘못한 게 없는 것 같은데요.
 선배한테 그 말투가 정상인가?
 전 그저 있는 그대로 말씀드리는 것 뿐입니다."
640,2,"철수씨 이 서류 정리 아직 안한거야?
네 복사물이 많아서 아직요
복사는 복사고 아직 안되면 어떻게 해요
일이 밀려서요.
또 창고에 이 물건 옮겨 놓으세요
같이 해주세요 
그렇게 일하거면 관두세요. 일에 진척이 없어요
과장님 일을 너무 많이 주십니다.
때려치우고 집에 가서 애 보세요
정말 너무하시네요"
644,2,"자네 직무 시간에 영화 보나?
앗 죄송합니다. 부장님
야 현실과 영화가 같은줄 알아? 그딴 허구의 이야기가 뭐가 좋다고 에휴
죄송합니다. 할일이 끝나고 남는 시간에 보다보니 죄송합니다.
야 미친것아 일은 당연이 끝내야 하는거고 일끝나면 뭐 해야 겠냐
잘모르겠습니다.
자넨 14살인가? 내 아들이 14살인데 자네보다 더 성숙한것 같네
아 그러 대체 뭘 해야 하는데요
당연히 일 끝내면 다음 일 해야지 미친것아 일은 절대 안끝나
우린 여가시간도 없나요
요즘 회사가 편해졌긴 하구나 니들은 일하는 기계밖에 안돼 이것들아 내가 말해야 아나
죄송합니다. 
시끄러 니넨 정과장 때문에 다 휴게 시간에 영화 금지야
아 진짜
아니 그렇다고 그렇게"
