text,label
"진짜 더운데 행복한게 이런기분인가
왜 혼자ㅔ 행보케
돕당 더워
힝 좋게따
이거줴
하늘 진짜 #@기타# 이쁘다 #@이름# 소라색 옷 내 취향이네 소라색 조응 #@시스템#사진#
이뿌넹 잘마왓다
셋다 인스타 감이야? 첫번째 사진 입술색이 없는거 같아서 얌마
첫번째랑 세번째 올리면될듯??",일반 대화
"ㅋㅋ #@이름#폰에있옹 #@이름#폰 차에놓구와서 잘 찍었을랑가
ㅋㅋㅋㅋㅋㅋ 긍게 잘찍엇냐
ㅋㅋㅋ 사진 구경하기 넘나 어려운것...
ㅋㅋㅋㅋ 오늘도 실장이랑 어떤분이 사진 엄청 찍더만 번호를 못 땄어",일반 대화
"블랙독도 볼만함
비정규직 얘기 시러해서...ㅋㅋㅋ 스트레스 받음
마자 그건 너무 현실적이여 슬프ㅓ
나도 처음에 비정규직 옹호인줄 알았는데 그건 아니였스..ㅋㅋㅋㅋ
ㅇㅇㅇ아니 옹호 아니고... 옛날에 나 막 그런 설움이나 스트레스 떠올라서 ㅜ 미생도 그래서 안 봄 ㅜ
#@이름#
미생 보는데 진짜 막 숨이 참
런닝머신하면서 봄?
ㅋㅋㅋㅋㅋㅋㅋㅋ 나 못뛰자나 ^^
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
연ㅡ약 ㅋㅋㅋㅋㅋ",일반 대화
"내가 그거 말 안해줬지 나 얼마전에 걱정땜에 잠이 안와서 유툽에서 사주 봐주는 그런 영상 봣거등 2021 대박사주 탑5 이런겈ㅋㅋㅋㅋㅋㅋ 아무생각없이 켯단말야 근데 진짜 구라 안치고 젤 먼저 말한게 30살 잔나비가 2021에 시험운 학업운 취업운 이런게 좋다고 그럼 ㅎㅅㅎ 문서 이동수가 있대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 아무 생각없이 켰다가 소름돋아가지궄ㅋㅋㅋㅋㅋㅋ 몇개 더 찾아봤는데 탑5에 무조건 92 원숭이 들어가서 룰루 하면서 유툽 끔^ㅁ^
내년이 운이 좋나보다 코로나가 이길것인가 내 사주가 이길것인가
ㅇㅇ...나 요즘 그런거 믿는단 말여 근데 신기했어 그냥 틀었는데 딱 잔나비!해서...호엑 이러면서 봄 19년이 아홉수여서 20년에 준비하고 21년에 빛을 본다 뭐 이렇고 해석하던데
내년에 너 더좋은데 이직하낰ㅋㅋㅋㅋㅋㅋ
아니.. 그럴리... 면접을 또 보기엔... 내가 너무... 귀찮을거같은데... 미리 된건가?! ㅎ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래도 좋은데있으면 갈아타는게 좋지 아이허브에서 #@시스템#사진# 얘를 시켜서 메이플소스에 찍어먹어야지 했는데 우리동네 슈퍼같은마트, 홈플익스, 지에스편의점, 이마트24 전부없어#@기타#
메이플이? 헐...왜 없냐 신기허네
어이없는게 전부 핫케익믹스는 파는데 시럽만 안팔앜ㅋㅋㅋㅋㅋ",일반 대화
"우르르콰쾅쾅쾅거려 #@시스템#검색#
난 문닫구잇어사 몰랏네에
나도 문닫고 잇는데 창문뚫고 들리넹
내일 엄청 춥겟당! 따숩게 입구 오자!!
뭐입징 고로고로민
이제 코트 입어두 되는 날인강!!
그러면 토욜 복붙
토요일 옷 예뿌던걸
너는 맨날 이뿐골 케케
그럼 오빠두 맨날 예뿌징 키키 #@이모티콘#
내일 뭐입을지 고민 5분만 하구 다시 공부하러 가야겟단
ㅋㅋㅋㅋ웅 고민해보쟝 나두 고민해야겟어어 오빠 내일 올때 잠옷바지 챙겨와야한당!
네에에에에에",일반 대화
"퇴근준비하고 퇴근해야징 오늘꿀이야
헐
삼실에 거의없어
삼십분넘개남앗는데?
ㅋㅋㅋㅋㅋㅋㅋ다 나감 울이사님은 대학원 오티라고 가심
오티 ㅋㅋ 술드시러가셧내
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여웡..
이사님?
나도대학생이아닌데 ㅋㅋㅋ이사님이 대학원다니세.. 40인뎅..",일반 대화
"공부시러!
왜시러
어려워
참아야징
거의다 끝났엉 좀만 버텨야지ㅠㅠ 흑흑 지겨웡",일반 대화
"나 용돈줭 !!!!!0
와응 ㅎㅎ난 몰라용
용돈용돈
오십만원 들어왔네ㅔ 메롱 ㅎㅎ
용돈용돈용돈
10만원적금래서 40만원바께 앖엉
얏호~!
왜이렇게 신나떠?0
이얏호~ 용돈 받는날 ~
와응",일반 대화
"여기는 내 인생 빠네 맛집 #@시스템#검색# 이게 젤 유명해! 자 이정도면 선택지는 많은 거 같고~ 다들 하나씻 골라봐 ㅋㅋㅋㅋㅌ
팔오팔 거기도 가보고 싶었어!
오옹 역시 언니 모르는게 없다능 ㅋㅋㅋㅋㅋㅌㅌ 언니 평소 홍대에 가보고 싶던 맛집 맀오? 팔오팔 가면 딸기 수플레 케잌 먹는 거궁
ㅋㅋㅋ
피오니 가면 딸기빙수랑 케잌 먹는 거얌
맛집은...음... 맞아맞아 ㅎㅎㅎ
아 조#@이름# 선택장애
수플레 팬케이크 짱이야....ㅋㅋ
ㅋㅋㅋ구치.... 인정
ㅋㅋㅋㅋㅋ 카페는 #@이름#한테 위임할게 두표 행사하세요",일반 대화
"5층도 무사해유
ㅇㅋ 사층도 오층처럼  물조금 틀어 놓아라! 동파방지
네넹
논문 쓴거 하나 더 나왔네유 우리 연구 인용한 연구도 출판됐네ㅋㅋㅋㅋ
오오 추카추카 눈문이 인정 받은거넴?
그렇쥬
#@이모티콘# 인용한 논문이 있는거는 어떻게 알아??
같은 저널에 이번에 실린 논문이 인용했어유ㅋㅋㅋㅋㅋㅋ
믓지다잉 잘나가넴
ㅋㅋㅋㅋㅋ디씨 폭동에 태극기 보이네 진짜 국가의 수치다 나라망신ㅋㅋㅋㅋㅋㅋㅋ
이스라엘국기는 없나? 태극기부대 미국 진출
ㅋㅋㅋㅋㅋㅋㅋㅋ 누가 한국인들을 운동부족이라고 그려~",일반 대화
"#@URL# 선크림 천원~
오 나 저거 쓰려다 말았는데
배송비까지 3500원 싸요싸!
오 진짜 고민되네 싼값에 그냥 지를까
저거 좋은가여?
넹좋아야 무기자차는 물리적으로 자외선을 막아주기 때문에 민감성에 적합해욤
오 알바한 짬이 나오는데?~??~
그러겡ㅋㅋㅋㅋㅋ 역시 이니스프리알바생👏",일반 대화
"사실 입교자는 참석대상이야 ㅋㅋㅋㅋㅋ
나 아예 그날
하지만 거의 임원단만 가지 ㅋㅋㅋㅋ
집에서 쉬고
응응
엄마랑 동네 교회가서 예배 드리고 싶어서
그려그려! 쉬어야지 근데 11월은 좀 쉴 수 있닝 #@이모티콘#
약속이 엄청나진 않아 다만 기본 스케쥴이 ㅋㅋㅋ
ㅋㅋㅋㅋㅋ 학교일?
지금 내 기본 스케쥴 너한테 보여줄까?
엉 ㅋㅋ 스샷 ㄲ",일반 대화
"니가 정 안되겠어서 너 방식이 있다면 그렇게 하게 냅둬야지
..........싫어....
내가 어떻게 이렇게까지했는데 않대는데 너한테 죽어도 이렇게 하라고 가르쳐 ㅇㅅㅇ 못해 그리고 나는 지굼도 착하고 좋은언니니까 밖에 있지말고 빤낭들어오ㅓㅇ
알게써..",일반 대화
"후 마산으로 복귀합니다
? 어디시져
상남동입니다
멀리서도하노
근까
나도 태워다녀라 심심하다
울형학원이라 여기 댕김
상남동 놀러갈때 니차 타야겠다 언제언제감
화요일마다 감 매주
화욜에상남에서술먹는 불효자가 어딧냐??
니가 한번 해보자
그거 좋네",일반 대화
"나도껴조
일루와 같이 놀자
#@시스템#사진# 감상있지 뭔가
비올 때 운전 조심햐서 해야대 #@이름#이
비안와리제
아 그래요?? 벌써요?",일반 대화
"밥 무쪄??
웅 ㅠㅠ 바나나는 2개 싸왔늩데 그나마도 1개를 더 먹을까 고민하다 걍 먹는다 ㅋㅋ 쓰러지듯 또 잠깐 자따 ㅋㅋㅋ 자긴?
ㅎㅎ 난 이제 답십리에서 기차탔어! 아고 그랬구나 ㅡㅜ 토닥토닥 #@이모티콘#
아 이제? 이제?? 엥 왠 답십리?
웅 왕십리에서 좀 걷자고그러셔서ㅋㅋㅋ 답십리까지 걸어옴ㅋㅋㅋ
헐 ㅋㅋㅋㅋㅋㅋ뭐여 ㅋㅋㅋㅋㅋㅋ 나말고 다른 사람이랑 산책을 하다니 질투난다
ㅋㅋㅋㅋ 에이 울 자기랑 하는 산책이 최고지 너무 많이 먹어서 배부르다고ㅋㅋㅋ",일반 대화
"아마빌려주실듯
오키도키 알게써
#@이름#이형 이사도와주려고빌린다고하고 아침에 들어갈수도있다고했어~~
아버지가 낚시는안가시려나
그니께말여 그거를물어볼라규
알겟다~~~ #@시스템#사진# #@시스템#사진# 무슨색이제일괜찬항?
검은색이제일괜찮쥬~~ 언제든입을수있응께롱
검정패딩은 잇으니까 그레이로할까생각중
#@시스템#사진# 나밥왔오!! 아까밥시킨걸 말을못했네ㅠㅠ 그려유?? 회색예쁜거같아색깔 검은색안살거면 회색!
맛잇게목엉~~~",일반 대화
"면접 복장도 모르겠고 ㅋㅋㅋ 다 처음이라 어렵
나도 어려울듯... 머리 묶어야할지 옷은 정장입어야하는지... 근데 난 개인적으로 정장 입으라는 회사 싫어해ㅋㅋㅋㅋㅋ
깔끔하게 입으라고 하시는데
걍 슬랙스에 셔츠 깔끔하게 입고 싶은데
깔끔이 정장을 말하는건가...
그럼 정장느낌은 아닌까
약간 케주얼을 말하는건가
그게 회사에 따라서..ㅡ
도서관이면 왠지 칼 정장은 아닐거같은데
it나 스타트업은 진짜 면바지부터 다양하게 입거라고 그니깐 걍 셔츠에 코트? 아님 블라우스에 코트?
코트?ㅋㅋㅋㅋ",일반 대화
"아 ㅎㅎ
헤헤
배고프다
나도 ㅠ
나도 이따 올려야지
어디임 같이 올리자
#@시스템#사진# 여기
나도 갈래
그랭 ㅇㅅㅇ
심심해
담주 월요이렝 케배간다 물놀이 가 너두
나두 가 담주 토여일에 근데 그 날 생리",일반 대화
"남준이 부산이래!!!!!ㅠㅠㅠ 달려 가자!!!ㅋㅋㅋㅋㅋ
헐 오ㅑ 어디 ㅋㅋㅋㅋㅋ
#@시스템#검색# 여기 간 듯ㅜㅜㅜㅜ
헐 헐 헐 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
진짜 대단ㅠㅠㅠ 3일히는데ㅠㅠㅠㅠㅠㅠ 미술 열정 짱이네ㅠㅠㅠ
와 ...대단쓰 ㅜㅜㅜㅜㅜㅜㅜ ㅋㅋ
그니까아아ㅏㅏㅏㅠㅠㅠㅠㅠ 커흡ㅠㅠㅠㅠㅠ
ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
퓨ㅠㅠㅠㅍㅍㅍㅍ퓨ㅠㅠㅠㅠㅠ 남준아아아ㅏㅏㅠㅠㅠㅠㅠ
ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ 지금은 어디쯤일까
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
부산 바다를 보러갔을까
아직 부산일 스도...",일반 대화
"아아그거맛잇어보이더라ㅋㅋ
ㅋㅋ쿠ㅜ후 나 너무 바빴어 진짜 ㅋㅋㅋㅋ 다들 퇴근하라는데 퇴근도 못해 ㅋㅋㅋ
벌써퇴근시간이야?ㅎ
웅 네시반에 집 가라고 하던데 ㅋㅋㅋ 간사람들도 있꼬
퇴근은각자 알아서하면되는거야?
아직 일하는사람도 이써
4시반? 거기되게자율적이다ㅋㅋ
눈오고 미끄러울것같다고 일찍가랬대,ㅎ 불금이 아니고 난 헬요일인거같애ㅠㅠ",일반 대화
"당연하지 !! #@이모티콘#
#@이모티콘# 앗ㅋㄱㅋㄱㅋ
ㄱㅋㄱㅋㄱㅋㄱㅋ
알겤ㅅ오 ㅎ #@이름#아
우웅 !
쉬는시간에 딤배피러가자!
나 화장실 좀
사랑해 ㅎ💛
먼저 들럿다 갈게
#@이모티콘#
#@이름#이랑 같이 갈게
#@이모티콘# 아아
먼저 가잇거 !!
알겤ㅅ오 ㅎ",일반 대화
"맞았습니다!!! 역시 #@소속#생은 달라
왜 다들 노력도 안하고 뭉의하냐고
그니까!!!
정말 일주일 내내 바쁘겠네 저렇게 표도 깔끔히 만들엌ㅅ는데
하퇴근!!!
수고했던
씻고얼른즈자야징ㅇㅇㅇㅇㅇ 오늘 룸메집에갔나봐 오늘 또 혼자자겟네
오오 싱글룸
오오예
ㅋㅋㅋㅋ #@시스템#동영상# 마음이 편해지는듯
헐0이거 진쩌 너네집에잇는거야???? 요즘에 이런거 asmr로 많이 듣고 보던데",일반 대화
"#@이모티콘#
아니엇군 쩝
연락올거야~ #@이름#이 고생했어 12시 안에 마치느라구
허허 아무말 대잔치였지만 그냥 냇어
고생했오 ㅎㅎ 잔치잔치대잔치! 잔치국수!
ㅋㅋㅋㅋㅋㅋㅋㅋ #@이름# 모행 나 이제 누워
#@이름# 누워있옹 히히 #@이름#이누워~?",일반 대화
"그래서 회사가 늦게 처리 해줄거같애
퇴직금 2주내 엥
그리고 퇴직금도 지금 회사 압류 곧 들어가서 줄 돈도 없어서 아마 노동청에 신고해야해ㅠ
헐#@기타#..
진심 이것때매 스트레스 받는다니까
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 뭔일이야
끝까지 #@기타# 똥만줘
대표새끼가
죽여버릴까바
ㅂㄷㅂㄷ
불을 지르고 나왔어야해
너 그 신입분은",일반 대화
"#@이름# 남자친구 연락 피하노 싸웠네 ㅋㅎㅋㅎ코ㅗ
밀당이지 뭐
아 진짜 웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
.......ㅋㅋㅋㅋㅋㅋㅋㅋ밀당중이야 아휴 밀당 힘들다
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미쳤냐곸ㅋㅋㅋ
포기야 #@이름#아
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ은근 즐기고있네
내일부로
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃겨 내일 뽀뽀튀한다에
메가는 안녕이다",일반 대화
"#@기타# ㅠ 공유 왜케 잘생겼냐 ㅠ 웃을때마다 심장아프다고
ㅋㅋㅋㅋ아낰ㅋㅋㅋㅋㅋㅋㅋ 공유에게 빠져부러쓰!
공유에 빠지면 이동욱이 또 나오고...0 성재도 귀엽고^-^
근데 나 무서운거 잘 못봐서 그 귀신들 나올때 쫌 쫄았다",일반 대화
"씨유에서 삼육두유랑 콜라보한거 먹아보고시퍼
#@시스템#검색# 와
콘도잇도
희안하게 생겻네
모나카도 잇고 웨하스도 잇거 롤케이크도잇고
#@시스템#검색#
마카롱도잇어
정복당햇네",일반 대화
"출근하자...
후
후
서울 장마 쩐다며
어제 거의 집에서 숨만 쉼 재난이다 거의
지금은 비 안옴?
개옴 #@시스템#사진# 어제 댐도 방류됨
대박이네... 오늘 어째 출근함?
또 출근은 하라고 좀 사그라들더라
세상 박하네 ㅠ
ㅎㅎ..그니까
하... 이번달은 언제 끝나냐
내말이 인생 ㅎ..",일반 대화
"가서 뜨순물 떠와 식으면
킼 아 쒸 #@이름#이 연락 안 돼 빨리 끝내고싶은데
아 #@이름#이한테 확인받아야해?
주소를 알아야 보내주징
아 맞네 밥먹어야쥐
어디서 먹을거야ㅕ?
음..
기숙사 가기 귀찮지 않아?.? ㅋ
그냥 김밥먹을까 생각중..
나두 엄청 배고프지는 않아서,, #@이름# 연락오면 가자
고유
#@이름#이 선물 끝났다 해치웠어
잘해쒀",일반 대화
"막상 인간관계 잘 하진 못해
아하  마음이 어려워서인거예요? 아하 대처
뭔가 틀어져서 갈등 생겼을 때 대처를 잘 못해
근데 그건누구나.ㅈ ..누구나..그래요",일반 대화
"그 언니한테 내가 후사를 해야 할 것 같아 하도 나눠얻어입는게 많아서
당근에 올렸던거 몇개 내리고 이모 줬어
아.. 거기 많이 드리지? 잘했네
이미 많이줌 ㅋㅋ
이쯤 되니 정말 그 언니가 궁금 쇼핑을 얼마나 많이 하기에
글게 쫌 걱정돼 ㅋㅋㅋ 그렇다고 내가언니 고만 주세요 하기도 좀 뭐하고
분명히 심리적인걸거야
여기저기 나눠 입고 구세군도 갖다 주고하다 급기야몇개팔기까지 ㅋㅋ
그치 주는 사람 마음은 또 그러하니 기증도 하고 팔고 나눠주고 그럼 되지
나도 언니에게 전해 받은 옷 ㅋㅋㅋ 잘 입고 있어 ㅋㅋㅋ 우리만의 비밀 ㅋ
치마? 스웨터?
아 어 치마 ㅋㅋ
오늘 학교 가려다 #@이름#옷 정리해서 아랫동네 아파트 동생네랑 사촌동생네 택배 보낼거 싸고 하다 보니 너무 늦어버렸다 ㅋ
ㅎㅎㅎ 학교가기 전 정리 시작 금지",일반 대화
"삼일째 햇님 생방송 보는 중,, 적당한 사회생활 쩐다 롱런엔 이유가,,,
ㅋㅋㅋㅋ적당한 사회생활이 뭐야
아니 막 좀 오래했다고 편하게 하다 실수하는 거 절대없을 느낌
아아마자 그런거 잘 조절하더라 조심하고
마자.... 참여성임 해산물 먹방이 진짜 개쩐다 최근에 연어대방어 한 거 어제였는갑다 개쩜
와우 대박 나도 연어 저렇게 쌓아두고 먹고싶다 햇님처럼
맞제 그리고엄청 맛있게 먹음.... 한입가득 은행골 연어를 저렇게 먹을 수 있다면
진심....",일반 대화
"#@시스템#기타#
#@시스템#기타#
돈 받았네 ㅋ
#@시스템#사진# 이러길래 당장받음
딱 니  표정이 라이언 표정이였을듯 ㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그니까 ㅋㅋㅋ 오늘 #@이름#네 엄마가 갑자기 공황장애같은거 온거같다고 그래서 서울로 병원오라해서 #@이름# 재택근무 하기루 햇덩 글서 오늘 점심은 파바다!",일반 대화
"빨리 퇴근하고싶다
으으 동의해요 자매 얼른 퇴근했으면 좋겠다
오마이갓 너무 피곤해요
으으 ㅠㅠㅠㅠㅠㅠ 오늘은 일찍 자자ㅠㅠ
빨리 퇴근시켜줘 퇴근시켜달라고
내가 시켜줄수는 없는걸 ㅠㅠ
나 집에 옮겨줘!!!
차가 없엉
날 들어서 집에 옮겨놔주라구",일반 대화
"#@이름#진짜 왜안ㅇ하 실망할래
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 #@이름#는 이번에도 수원오고 그때도 대구갔다간 갔다간 아 대구에 면접이 그때 있음 ㅠ딱인데ㅜ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 어차피 그때두 수원갈려구한거아냐?
몰랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ #@이름#가 젱부러워 야ㅜ 됐고 #@이름#이나 꼬셔ㅠ 간만에 #@이름#이나 봐야겠다
ㅋㅋㅋㅋㅋㅋ #@이름#꼬시기실패네 #@이름#17.18.19일케쉬네 20일은 대구가 불가능이넼ㅋㅋㅋㅋ 야 수원에서놀아야되네
헐 ㅠ맞넹 나두 평일은 좀 ㅠ부담시러ㅜ ㅠ휴가먄 진짜 핫플가야하는뎅 ㅠ 대구나 가야겠답 히히
20일날대구와쥬라...❤️
오키><",일반 대화
"왜 맨날 술 먹냐 그만해
그러기엔 방금듀
웅
마셧서ㅠ
ㅋㅋ;대박이네 안쥬는
#@시스템#사진# 타코먹음",일반 대화
"아니 여기애들 공부안한다 안한다 하는거 진짜다 다같이 안하고침 개훈훈
나는 오늘 필기를 1도 안해서 동기한테 부탁해서 빌렸거든? 16장 함 필기를 공부안했다매
ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋ
뭔 고3보다 필기많이해놓음
내 시험공부보다 더 많이했는데
개충격먹고 걍 보기만함
16장 어느세월에 옮기겠냐
ㅇㅇ근데 버린과목이라고 씨쁠안고가겠대 내가 속으로 후... 이랬다
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",일반 대화
"내 영업 해ㅛ슴 몇몇 그중 하나 = 니
다이어트는 식이가 진짜 다인듯 ㅜㅜ 그리고 요요 안오려면 무조건 운동해야하구
인죵!!....
슬푸링
난 삼개월 끊엇으니까 ㅎ 일단.. 할게..!!...
ㅋㅋㅋㅋㅋㅋㅋ
쩝 ㅎ
화이띵.....:3,,,,
니 다 빼고 같이 필아테스 할 생각은 업나 ㅎ
다뺄수잇나 몰라 ㅎㅎ",일반 대화
"필러는 또 뭐에요?
저는 코필러 생각했는데
그니까 그게 뭐하는건데요??
코를 살짝 세우는거죠 모양 예쁘게 잡아주고!
아 그러면 반대할래요
모양이 예뻐져요!
지금도 예뻐요 변하면 싫어요 충분히 아름다운데, 자꾸 뭔가를 더하는거 싫어요",일반 대화
"잠실새내에서봐??
아니 서울 다 ㄱㅊㄱㅊ 어쩌피 저녁이라서 괜찮음
그럼 어디가지 그래도 가까운데서 봐야 더 오래보지.
잠실주변에 무슨역있더라 검색하고올게
아 건대입구도 갠찬겟다
까눌레맛잇는데 알아 건대입구에
까눌레가 내가생각하는 그빵인가???
맞을거야 아마도
#@시스템#검색# 맞군 나안먹어봤어
맛잇어 완전
전에누가 실망햇다햇는데 그집이 별로엿나보구만 !!
아 그것도 나야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ근데 여긴 맛있어
아 뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",일반 대화
"뭐에다 먹냐
너네명란젓 먹냐
개좋아하지
그거안먹는다고 엄마가 흉을 보내
없어서 못 먹지
손님들한테 얘는 희한하게 이런걸 안먹는다며..ㅋㅋㅋㅋㅋ
너 입술 명란젓
명란젓비싸자나",일반 대화
"광주 확진자 한 명이 마량 갔대
어어
그래서 지금 #@소속# 사람들 다 검사했대
#@번호#이던가 헐 아부지는 괜찮으셔 ?
응 근데 #@소속# 뒤에 있는 식당에서 먹었다고",일반 대화
"#@이름#야 넌 백화점상품권으로 모할거야?
난 백상품으로 에어팟삿어... #@이모티콘# 그리고 최근에는 백상품으로
너무웃겨
정샘물쿠션삿어..
그거좋아?
#@이모티콘# 아니... 톤어두운거
...마음아파
사버렷러ㅠ",일반 대화
"잉
뚱이다
슈퍼마리응!? 슈퍼마리오 별인데
왜 무시해
기여워 ㅎ
슈퍼마리오 별 ;; 나 폰 배경화면 추천점
존예#@이름#
바꿀때가 됐는데
아미안
그럼",일반 대화
"나도 등장해서 행복해ㅠ 출근중인데 오늘 #@기타# 못생겼긔,, 진짜 얼굴 무슨일이야ㅠ
평소에 빛나고 오늘은 평범한 거야 #@이름#에게 못생기다 단어는 어울리지 않아 #@이모티콘#
애옹쓰 ㅠ 나의빛에서 나오셨나요,,, 흐뭇 율나빛
나 율나빛이자너 율님 없이 못 살아
진나빛 헐 넌 진짜 진나빛이야 진나빛!!!!!!!!!!!!!
그래서 나 이름 #@이름#으로 지었자너
(?) 큼큼,, 못 받아주긔 진짜 서수진 사진 개예쁘지
큼큼 ㄹㅇ 근데 난 얼굴에 점 보이는 사진이 좋아 예뻐
나두 나 오른쪽 눈밑에 점있다 이번주에 보여주께",일반 대화
"약점쓰
왜 그런거만 나와 나쁜
치명적닌.약점 내가 나빠?
약점이라메 ㅜㅜ 미안해 #@이모티콘#
약점맞자나 꼼짝못해 저 두개
맞아 그래도 챙겨줄라했고",일반 대화
"면접잘보구와 ㅎㅎㅎㅎㅎ 그러게 근데 천안만 오늘 엄청 온거라며 내일 서울은 괜찮지않을까?ㅜㅜ
그런가..ㅠ 근데 넘 아무것도 안준비해서 하...어제 자지말고 준비라도 할껄그랬나.. #@이모티콘# 몇명이나 보려나
그런걸 전혀 모르규나ㅠㅠㅠ 일단 다 떠나서 지원동기만이라도 생각해놔 #@이모티콘#
#@이모티콘# 왜 지원했는지 ... 하...
왜 지원하셨나요? 대답은?0
ㅠㅠ 몰라야",일반 대화
"내가 144hz 들이고 한동안 144hz하면 눈 높아진다고 60hz 고집했었다
작업실에는 144를 안써서 그란고아니가
에임이 자신없었거든 근데 144쓰고나서 확 달라진걸 체감하고 그 떄부터 에임연습 하게됨
144 초반에 기피했었다
ㅇㅇ 괜히 눈만 높아져서 불편하다고
60hz으로 내려오면 렉 보인다고 근데 지금은 144평준화
근데 144하다가 60쓰니 그냥 렉인듯보였어 여수같을때 지옥이드라
ㅋㅋㅋㅋㅋ 우리 초반에 144 할때
그래픽이 1060이었는거같은데
PC방도 60hz많았다
여수피방 전부 60쓰드라
여수 좀 큰데 엑스포 근처 우리가 알려준데 안가지 않았나
사용자 대부분이 롤하고 고스톱 바둑하고 그라든데",일반 대화
"어제 토트넘 경기 재방보는데
응
경기장도 너무 작고 좀 그러네
맞아 그러니까 5:0으로 이겼나 ㅋㅋ
시시한경기라 케인ㆍ흥민은 선발 안하고 알리는 나왔네 알리 속상하겠다 알리도 축구 잘하는데 ᆢ
완전 밉보였나봐 감독한테
감독한테 완전 찍혔나바",일반 대화
"오늘은 3일치 더이뻐졋겟네 휴
ㅋㅋㅋㅋㅋㅋ악 날이갈수록
남들이다보고 나는못봄
예뻐진느거양?
응
할머니대면 핵여신이야??
그만큼 이뻐지는거지
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
40년치이뻐짐
우아~~~ 신난당",일반 대화
"그래도 동생결혼인데 아무거나입지말래서..
어디가서사요? 현백?
전주가서 엄마한테 사달라고 ..
아하
우짜지 7분남앗어요
그니까..차장님이 차가없대 그래서 미리말해주면 BRT타고온댔는뎈ㅋ
우리가가야되겠네.. 아 차장님은 점심시간이 자융로우신가 ?
우리가 가게되면 그냥 근처 자리잡아달라고하고 네 ㅋㅋ 11시 40분~1시 이러케 ㅋㅋ",일반 대화
"올뉴아반떼 맵시짱
ㅋㅋㅋㅋㅋ 저건 이제 더이상 아반떼가 아니야
비싸겠지? 근데 간지나
확실히 날카롭게 예쁘게 나왔넹 아반떼가격이겠지 한 1800이면 괜찮은옵션이겠지뭐 끝났엉 ㅋㅋㅋㅋ
그래? 사고싶다 ㅎ",일반 대화
"나도.... 노는게 최고...
난 바쁘고싶다
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
인생 꿀빨고싶어
말이여 달려라
그러려고 여기왔어
#@이름#마
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
여기만 붙어서 온거자나여!!!!
오
나도그란디!!!!!
정답
여기뿐 아이럽 #@소속#
내 의지와 노상관",일반 대화
"햐햐
#@이모티콘# 직원 한명이
나 2시반쯤에
괴롭히는 수준이 아니라 거의 영혼을 탈탈 ㅋㅋ앗ㅋㅋㅋㅋ
미리 회의실갈껀데
ㅇㅇㅇ
맥북 연결가능해 ??
ㅇㅇ 해줄게
고맙슴다 햐햐 피피티랑 저거 다 뽑아가야지 너네 화면에 집중안할거니까 종이나 처보고있어
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그 줌 할거면 웹캠이랑도 연결해야댐?
교수님들이랑",일반 대화
